cliente_id,idade,tipo_contrato,forma_pagamento,estado_civil,mensalidade_reais,uso_dados_gb,tempo_contrato_meses,chamadas_suporte_12m,reclamacoes_anatel,ruido_sinal_db,codigo_sorteio_promocional,ip_ultimo_acesso_hash,cancelou_plano
CLI-14624,44.3,Anual,Pix,Solteiro,158.78,67.8,48,2,0,10.5,8650,IP-41420,1
CLI-14625,55.1,mensal,Boleto,Divorciado,203.64,6.0,9,2,1,-2.97,8599,IP-50E16,1
CLI-14626,32.0,Anual,Boleto,Solteiro,128.97,80.2,48,1,0,17.94,1717,IP-72B28,0
CLI-14627,31.2,Anual,Cartao_Credito,Divorciado,52.68,212.0,56,2,0,-2.39,1178,IP-CA8C9,0
CLI-14628,53.2,Anual,Pix,Solteiro,103.19,131.4,68,0,0,15.12,5676,IP-DC545,0
CLI-14629,45.1, Mensal ,Pix,Solteiro,65.45,86.3,6,2,1,19.79,9064,IP-D1EA0,0
CLI-14630,21.5,Anual,Boleto,Solteiro,202.0,49.6,65,0,0,-19.75,4161,IP-878BB,0
CLI-14631,33.5,mensal,Debito_Automatico,Solteiro,184.11,19.7,67,1,0,-45.84,4342,IP-8E46F,1
CLI-14632,44.6, Mensal ,Pix,Divorciado,49.45,52.8,21,0,0,-3.14,9882,IP-C280D,0
CLI-14633,50.1,mensal,Pix,Divorciado,166.7,58.5,30,0,0,-11.66,9532,IP-4C4ED,0
CLI-14634,31.8,mensal,Pix,Divorciado,222.31,19.9,57,0,0,8.13,7756,IP-36317,1
CLI-14635,5.0,MENSAL,Cartao_Credito,Casado,183.42,18.3,55,3,0,10.7,8440,IP-A2D2C,1
CLI-14636,46.3,Anual,Cartao_Credito,Casado,142.44,27.8,2,1,0,-14.42,8423,IP-1E4E1,1
CLI-14637,25.4,mensal,Cartao_Credito,Casado,98.61,51.1,48,0,3,15.97,5190,IP-DE433,1
CLI-14638,15.8,mensal,Cartao_Credito,Casado,225.16,20.6,22,2,0,15.66,7864,IP-4D896,1
CLI-14639,6.0, Mensal ,Cartao_Credito,Solteiro,123.02,41.5,13,1,0,-27.79,2107,IP-BDCE1,1
CLI-14640,49.8,Anual,Pix,Solteiro,218.19,108.3,43,2,2,-27.79,2076,IP-98C39,1
CLI-14641,,MENSAL,Cartao_Credito,Casado,,20.7,49,2,1,13.8,6528,IP-31FE3,1
CLI-14642,37.3,mensal,Debito_Automatico,Casado,209.57,157.1,37,2,0,-20.32,7846,IP-98C18,0
CLI-14643,,Anual,Boleto,Casado,247.76,33.9,35,1,0,36.04,9577,IP-88486,1
CLI-14644,47.6,MENSAL,Cartao_Credito,Casado,194.73,9.8,19,4,1,-7.37,5228,IP-9F97E,1
CLI-14645,59.4,MENSAL,Boleto,Solteiro,37.49,7.5,28,1,0,21.04,9047,IP-5309B,1
CLI-14646,23.3,MENSAL,Cartao_Credito,Casado,75.2,23.6,57,1,0,-16.99,1194,IP-5A9A3,0
CLI-14647,39.6,Anual,Debito_Automatico,Divorciado,37.74,18.5,61,4,0,-15.09,7903,IP-4144C,0
CLI-14648,20.6,Anual,Pix,Solteiro,71.78,88.5,43,0,1,-37.77,1766,IP-92E9D,0
CLI-14649,37.2,mensal,Cartao_Credito,Divorciado,43.52,65.2,60,3,1,-10.8,3859,IP-DDAD8,0
CLI-14650,37.0, Mensal ,Debito_Automatico,Casado,140.36,102.1,10,2,0,-19.93,7816,IP-8E62A,0
CLI-14651,47.5, Mensal ,Pix,Casado,36.21,45.0,67,1,2,-37.33,9866,IP-7CDA8,1
CLI-14652,40.5,Anual,Cartao_Credito,Casado,133.97,30.7,24,0,0,-2.31,8909,IP-D9AEC,1
CLI-14653,,ANUAL,Boleto,Solteiro,227.74,19.2,44,5,0,33.94,7378,IP-50717,1
CLI-14654,48.4,mensal,Boleto,Solteiro,194.69,44.4,30,4,2,-18.46,7987,IP-6AA49,1
CLI-14655,65.9, Mensal ,Cartao_Credito,Casado,237.67,48.3,45,5,0,-6.11,8187,IP-EB394,1
CLI-14656,36.2,Anual,Pix,Solteiro,79.86,27.5,60,3,1,40.47,7796,IP-6D62F,1
CLI-14657,28.7,ANUAL,Cartao_Credito,Solteiro,146.84,129.1,53,1,0,9.66,2558,IP-D5AC4,0
CLI-14658,43.0,ANUAL,Boleto,Solteiro,100.09,51.0,25,3,0,-11.29,5137,IP-753BC,0
CLI-14659,30.4,Anual,Cartao_Credito,Divorciado,138.64,86.8,4,1,0,-30.98,3110,IP-9213F,0
CLI-14660,57.8,ANUAL,Debito_Automatico,Solteiro,152.56,48.6,31,2,0,-12.72,1112,IP-C289C,1
CLI-14661,36.6, Mensal ,Pix,Solteiro,37.96,22.1,19,0,0,-21.94,2054,IP-905F1,0
CLI-14662,33.2, Mensal ,Cartao_Credito,Divorciado,81.32,65.0,2,2,0,-18.48,8461,IP-AA3FA,0
CLI-14663,, Mensal ,Cartao_Credito,Divorciado,185.05,16.8,4,1,0,-9.78,4576,IP-84FAA,1
CLI-14664,,Anual,Cartao_Credito,Casado,200.04,45.9,38,2,0,-14.53,7518,IP-2F736,1
CLI-14665,38.1, Mensal ,Pix,Casado,155.28,28.2,33,0,0,-42.58,2601,IP-E1338,1
CLI-14666,,MENSAL,Cartao_Credito,Solteiro,,12.3,18,0,0,-2.99,8032,IP-C2B71,1
CLI-14667,60.0,MENSAL,Pix,Solteiro,,29.0,32,3,0,-13.93,8970,IP-C3007,1
CLI-14668,29.7,mensal,Debito_Automatico,Solteiro,51.13,21.7,33,2,1,-14.61,4767,IP-78940,0
CLI-14669,40.4,ANUAL,Boleto,Casado,239.7,10.4,34,0,1,-0.11,4072,IP-F219A,1
CLI-14670,47.8, Mensal ,Cartao_Credito,Solteiro,,83.1,51,2,0,-14.2,7510,IP-96E56,0
CLI-14671,20.4,mensal,Cartao_Credito,Casado,44.43,36.1,63,0,1,5.89,1983,IP-B437C,0
CLI-14672,45.8,Anual,Boleto,Solteiro,66.63,24.1,47,0,1,-2.32,4484,IP-5FBA5,1
CLI-14673,27.3, Mensal ,Boleto,Solteiro,157.84,36.6,66,1,1,-4.48,6686,IP-932A3,1
CLI-14674,49.9,Anual,Boleto,Casado,81.13,68.2,13,0,0,-8.16,9993,IP-6C4F0,0
CLI-14675,28.4,ANUAL,Boleto,Casado,235.57,5.8,52,1,1,-23.13,3511,IP-6EF79,1
CLI-14676,48.3,Bienal,Cartao_Credito,Solteiro,196.23,40.6,52,0,2,12.23,2527,IP-CE0B0,0
CLI-14677,53.3,ANUAL,Pix,Solteiro,90.12,34.4,43,3,0,21.75,5888,IP-2E788,1
CLI-14678,50.3,mensal,Cartao_Credito,Solteiro,31.34,105.6,61,0,0,-15.89,4170,IP-AA621,0
CLI-14679,43.0,MENSAL,Boleto,Solteiro,205.88,41.5,3,2,0,9.09,5092,IP-B4969,1
CLI-14680,37.2, Mensal ,Pix,Casado,123.3,11.6,68,1,0,-17.81,8070,IP-5DEFE,1
CLI-14681,33.1,mensal,Cartao_Credito,Solteiro,171.32,27.1,59,3,1,-32.88,8852,IP-91DC4,1
CLI-14682,57.7, Mensal ,Pix,Solteiro,,48.7,54,4,0,-23.14,8088,IP-E9772,0
CLI-14683,31.6,mensal,Pix,Divorciado,61.43,7.1,69,4,0,-29.58,5542,IP-46428,1
CLI-14684,27.6,ANUAL,Boleto,Casado,178.57,102.2,2,2,0,33.64,3918,IP-4C28A,0
CLI-14685,48.0,mensal,Cartao_Credito,Solteiro,129.07,8.2,68,3,0,-11.57,2208,IP-D2E95,1
CLI-14686,30.4,MENSAL,Cartao_Credito,Solteiro,81.74,6.4,44,2,1,-2.67,7875,IP-55493,1
CLI-14687,28.6,mensal,Cartao_Credito,Solteiro,60.28,5.1,38,5,2,19.09,6632,IP-333D9,1
CLI-14688,22.7,MENSAL,Cartao_Credito,Solteiro,157.71,56.8,60,1,0,-25.99,5023,IP-92093,0
CLI-14689,,Bienal,Debito_Automatico,Casado,189.62,32.4,27,2,0,-20.06,1239,IP-22890,1
CLI-14690,,mensal,Boleto,Casado,92.46,9.9,15,1,0,-19.27,9092,IP-BE479,1
CLI-14691,42.9,Anual,Cartao_Credito,Solteiro,191.73,92.3,39,2,0,-24.98,3382,IP-F220E,1
CLI-14692,51.4,mensal,Debito_Automatico,Casado,70.29,15.2,38,1,0,6.61,7856,IP-1AC83,0
CLI-14693,46.3, Mensal ,Pix,Solteiro,104.45,22.8,54,1,0,37.52,4435,IP-A9981,0
CLI-14694,37.7,MENSAL,Cartao_Credito,Solteiro,193.87,13.8,63,3,0,24.19,1082,IP-9E2F1,1
CLI-14695,37.6,ANUAL,Cartao_Credito,Casado,175.23,122.6,58,2,0,-42.09,6442,IP-705F1,0
CLI-14696,46.1, Mensal ,Cartao_Credito,Solteiro,89.52,68.9,62,0,0,12.39,2577,IP-CF54D,0
CLI-14697,55.3, Mensal ,Debito_Automatico,Solteiro,56.87,62.9,18,1,1,32.45,1181,IP-76CDB,0
CLI-14698,41.5, Mensal ,Boleto,Casado,39.34,7.0,29,1,0,-22.17,2138,IP-A21AC,1
CLI-14699,34.4,Anual,Pix,Solteiro,214.34,38.3,71,0,1,-34.63,4154,IP-9DEC1,0
CLI-14700,28.1,Anual,Cartao_Credito,Solteiro,46.53,43.6,57,2,0,23.86,3300,IP-99770,0
CLI-14701,22.7,MENSAL,Pix,Casado,55.27,26.7,24,1,2,-1.78,9053,IP-D6FFD,1
CLI-14702,48.0,MENSAL,Cartao_Credito,Casado,82.3,22.5,38,1,0,7.63,8277,IP-DBDB2,0
CLI-14703,46.9,ANUAL,Debito_Automatico,Casado,,91.0,6,0,0,0.28,8622,IP-C28DF,1
CLI-14704,,Anual,Debito_Automatico,Solteiro,203.75,6.0,20,7,1,16.45,4207,IP-8521F,1
CLI-14705,38.5,ANUAL,Cartao_Credito,Solteiro,84.45,49.2,42,3,0,8.53,6188,IP-BED0F,0
CLI-14706,,ANUAL,Pix,Solteiro,149.57,27.6,22,6,0,-0.69,8260,IP-4E03D,1
CLI-14707,34.2,Anual,Pix,Casado,49.88,54.3,33,5,0,11.51,7117,IP-A9C9C,1
CLI-14708,51.5,MENSAL,Debito_Automatico,Solteiro,132.19,14.9,46,2,0,17.78,4317,IP-8F70E,1
CLI-14709,39.5,ANUAL,Cartao_Credito,Casado,69.08,17.3,54,0,0,5.72,4256,IP-DD09C,0
CLI-14710,32.7,Bienal,Boleto,Solteiro,76.46,44.8,42,1,0,-15.4,6724,IP-8F132,0
CLI-14711,47.1, Mensal ,Pix,Solteiro,110.7,180.9,51,0,0,2.59,1744,IP-CDADA,0
CLI-14712,44.9, Mensal ,Pix,Solteiro,197.5,170.4,68,3,1,9.62,7690,IP-A511B,1
CLI-14713,44.3,Bienal,Cartao_Credito,Divorciado,193.68,17.9,56,1,0,4.35,8860,IP-7593A,1
CLI-14714,41.0,mensal,Pix,Divorciado,121.29,9.9,42,4,1,16.53,2163,IP-6B66A,1
CLI-14715,39.5,ANUAL,Cartao_Credito,Divorciado,56.11,45.2,13,3,0,15.96,6904,IP-80741,1
CLI-14716,68.7,mensal,Pix,Solteiro,91.75,29.5,54,2,0,4.56,1314,IP-64AC4,0
CLI-14717,54.2, Mensal ,Cartao_Credito,Solteiro,141.18,69.5,12,1,0,-8.08,3029,IP-5C2AF,0
CLI-14718,48.7, Mensal ,Cartao_Credito,Solteiro,221.27,38.8,35,1,0,9.57,3510,IP-95D03,1
CLI-14719,41.3, Mensal ,Boleto,Casado,243.02,37.2,9,1,1,-46.78,9406,IP-DA672,1
CLI-14720,52.1, Mensal ,Boleto,Solteiro,170.24,51.8,13,1,0,37.41,8698,IP-6055B,0
CLI-14721,46.2,MENSAL,Boleto,Solteiro,107.15,11.1,22,2,0,51.95,7325,IP-F3354,1
CLI-14722,40.3,Anual,Boleto,Solteiro,182.56,55.9,40,2,0,5.05,1759,IP-A79C7,0
CLI-14723,36.4,Bienal,Cartao_Credito,Solteiro,103.97,35.2,36,0,0,-0.91,3791,IP-8A3A1,0
CLI-14724,39.0,mensal,Cartao_Credito,Solteiro,167.6,82.2,41,2,0,6.4,6495,IP-1918D,0
CLI-14725,2.0,MENSAL,Pix,Solteiro,83.63,11.7,7,2,1,22.44,8632,IP-356C4,1
CLI-14726,42.5,MENSAL,Cartao_Credito,Solteiro,88.74,21.1,55,1,0,33.26,8538,IP-90DAB,0
CLI-14727,34.1,MENSAL,Boleto,Solteiro,46.55,140.0,13,1,1,22.94,2317,IP-2D031,1
CLI-14728,59.1,MENSAL,Boleto,Casado,122.43,41.2,20,1,0,39.19,7794,IP-5803E,1
CLI-14729,40.2, Mensal ,Debito_Automatico,Casado,166.0,124.2,58,3,0,19.59,1149,IP-25B50,0
CLI-14730,25.7, Mensal ,Pix,Solteiro,,57.6,23,0,1,53.24,3956,IP-9F014,1
CLI-14731,39.4, Mensal ,Cartao_Credito,Casado,208.28,122.4,53,0,0,18.73,3665,IP-DAC4F,0
CLI-14732,27.4, Mensal ,Pix,Solteiro,248.34,22.2,37,3,1,-4.51,1111,IP-B9A5C,1
CLI-14733,45.7,Anual,Debito_Automatico,Solteiro,49.31,9.3,20,0,1,-43.15,1894,IP-6EB99,1
CLI-14734,, Mensal ,Boleto,Casado,138.49,77.9,19,2,0,-2.37,3810,IP-89C3D,1
CLI-14735,51.5,ANUAL,Debito_Automatico,Divorciado,144.7,78.4,18,1,1,4.25,4616,IP-D0FD2,1
CLI-14736,30.5,Bienal,Boleto,Casado,207.0,48.4,68,2,0,15.23,4132,IP-41898,0
CLI-14737,40.4,Bienal,Boleto,Solteiro,88.6,44.0,61,1,0,-6.82,5358,IP-890F0,0
CLI-14738,23.6,Bienal,Cartao_Credito,Casado,45.26,115.9,72,2,0,-0.39,6403,IP-85A9C,0
CLI-14739,48.4,mensal,Boleto,Solteiro,99.03,13.7,46,0,2,-48.36,7501,IP-4785B,1
CLI-14740,46.2,MENSAL,Cartao_Credito,Solteiro,246.46,48.1,48,3,0,33.84,9992,IP-86A66,1
CLI-14741,45.9, Mensal ,Cartao_Credito,Solteiro,227.88,7.3,20,2,0,33.0,4905,IP-592C9,1
CLI-14742,40.0,ANUAL,Cartao_Credito,Casado,,11.8,72,1,0,20.2,6224,IP-A61EF,1
CLI-14743,45.0,ANUAL,Cartao_Credito,Solteiro,,30.9,69,3,1,11.91,1470,IP-BF955,1
CLI-14744,59.3,ANUAL,Cartao_Credito,Casado,,82.5,34,1,0,8.91,4030,IP-EA4E0,0
CLI-14745,36.6,mensal,Boleto,Casado,99.12,64.4,7,0,1,1.65,7308,IP-31FAF,0
CLI-14746,41.7,Anual,Cartao_Credito,Solteiro,189.9,169.3,50,3,0,38.05,1500,IP-B3D03,0
CLI-14747,27.0, Mensal ,Debito_Automatico,Divorciado,78.72,7.1,53,3,0,-12.54,9325,IP-ADF49,1
CLI-14748,29.6, Mensal ,Cartao_Credito,Casado,73.65,26.6,11,2,1,-41.26,8467,IP-75CE0,1
CLI-14749,41.2,Anual,Boleto,Solteiro,219.6,12.8,8,1,1,9.11,1069,IP-1C312,1
CLI-14750,53.2,mensal,Cartao_Credito,Solteiro,165.51,6.7,32,0,0,25.47,1805,IP-D03CB,1
CLI-14751,36.9,Bienal,Cartao_Credito,Casado,247.58,18.8,63,1,0,1.91,5703,IP-60AA0,1
CLI-14752,37.2, Mensal ,Cartao_Credito,Solteiro,59.63,17.6,55,0,1,31.19,4445,IP-89AD1,0
CLI-14753,35.1,ANUAL,Boleto,Divorciado,108.35,29.5,59,2,0,43.23,6092,IP-31890,0
CLI-14754,33.6,MENSAL,Pix,Solteiro,98.47,11.8,63,4,1,8.31,2749,IP-4715C,1
CLI-14755,43.5,ANUAL,Cartao_Credito,Solteiro,223.63,35.2,17,2,0,50.59,4311,IP-BD604,1
CLI-14756,22.0,ANUAL,Cartao_Credito,Divorciado,86.17,118.7,26,3,0,-52.68,8463,IP-2F975,0
CLI-14757,55.4,Bienal,Cartao_Credito,Divorciado,107.76,67.1,51,2,0,-21.9,2205,IP-BC57B,0
CLI-14758,32.0,mensal,Pix,Solteiro,61.42,88.1,33,3,0,25.07,8058,IP-2DF91,1
CLI-14759,48.7,Bienal,Pix,Casado,200.59,78.5,26,2,0,18.19,4479,IP-CF156,0
CLI-14760,24.8, Mensal ,Cartao_Credito,Solteiro,82.29,27.2,22,2,0,-13.73,3656,IP-21C4F,0
CLI-14761,48.0, Mensal ,Cartao_Credito,Casado,,60.5,67,3,1,-2.31,2875,IP-53ECB,1
CLI-14762,48.1,mensal,Debito_Automatico,Casado,125.72,68.2,63,1,0,57.36,6894,IP-364AA,0
CLI-14763,44.6,ANUAL,Cartao_Credito,Solteiro,116.12,15.4,17,4,1,33.61,5737,IP-ABA30,1
CLI-14764,28.1,MENSAL,Boleto,Solteiro,69.07,93.6,41,4,2,-55.53,1753,IP-311C6,1
CLI-14765,43.0,ANUAL,Cartao_Credito,Solteiro,59.39,32.5,39,3,1,-8.33,7311,IP-847C4,0
CLI-14766,25.8,Anual,Boleto,Solteiro,227.24,5.7,33,0,0,-1.15,1296,IP-EBDFE,1
CLI-14767,37.0, Mensal ,Debito_Automatico,Solteiro,44.93,51.4,32,2,1,24.07,6739,IP-236C8,0
CLI-14768,52.4,Bienal,Debito_Automatico,Casado,51.85,55.8,21,0,0,13.53,1882,IP-C2AD6,0
CLI-14769,49.6, Mensal ,Pix,Solteiro,83.91,41.1,53,2,1,29.36,7914,IP-512FF,0
CLI-14770,40.2,ANUAL,Boleto,Solteiro,239.62,15.7,64,3,0,9.13,4441,IP-A080F,1
CLI-14771,28.3,mensal,Boleto,Casado,48.78,34.6,66,3,1,6.94,7030,IP-84B40,0
CLI-14772,47.7,MENSAL,Cartao_Credito,Solteiro,209.52,28.0,49,1,0,16.79,6457,IP-B77D1,1
CLI-14773,40.2,mensal,Debito_Automatico,Solteiro,226.25,170.4,71,2,0,-13.11,6728,IP-4E32F,0
CLI-14774,12.2, Mensal ,Pix,Solteiro,113.13,83.4,31,3,1,11.75,3503,IP-C5C41,1
CLI-14775,49.4,mensal,Boleto,Casado,94.66,69.6,41,2,0,42.54,4582,IP-595ED,1
CLI-14776,39.7, Mensal ,Cartao_Credito,Solteiro,179.02,14.0,72,2,0,-47.34,6101,IP-A791F,1
CLI-14777,54.4, Mensal ,Boleto,Casado,184.58,23.1,71,0,0,11.29,1375,IP-67A43,1
CLI-14778,26.9, Mensal ,Debito_Automatico,Solteiro,201.59,26.5,36,1,0,-55.93,8859,IP-2E4AE,1
CLI-14779,1.9,MENSAL,Boleto,Casado,212.72,35.5,39,2,2,19.65,2733,IP-55F70,1
CLI-14780,,Anual,Cartao_Credito,Casado,89.05,6.4,41,0,0,4.95,5643,IP-8D0D7,1
CLI-14781,43.5,MENSAL,Cartao_Credito,Casado,181.13,45.5,41,2,0,23.45,4943,IP-43458,1
CLI-14782,,ANUAL,Cartao_Credito,Solteiro,,24.9,5,1,0,-19.57,7070,IP-AA668,1
CLI-14783,28.3,Anual,Debito_Automatico,Solteiro,142.36,42.1,6,2,0,-11.06,2190,IP-DDCED,0
CLI-14784,73.1,Anual,Debito_Automatico,Casado,164.84,5.4,62,3,1,26.6,3998,IP-E5A8C,1
CLI-14785,36.3,Anual,Debito_Automatico,Solteiro,65.58,22.4,16,2,0,31.32,6571,IP-D56F7,1
CLI-14786,48.8,mensal,Pix,Solteiro,46.83,70.9,19,2,1,-25.84,9377,IP-434FC,1
CLI-14787,32.2,Anual,Boleto,Casado,72.84,36.3,37,1,0,-10.7,2256,IP-82E78,0
CLI-14788,14.9, Mensal ,Boleto,Casado,122.53,75.0,64,0,1,-24.71,4827,IP-3E7E3,0
CLI-14789,38.0,ANUAL,Boleto,Solteiro,225.33,59.0,59,4,0,23.27,2232,IP-355FF,1
CLI-14790,36.8,Anual,Pix,Casado,147.02,91.9,69,2,0,10.54,9946,IP-C84BF,0
CLI-14791,35.2, Mensal ,Boleto,Casado,194.67,5.3,7,2,0,16.86,8504,IP-251E2,1
CLI-14792,38.6,Anual,Boleto,Solteiro,68.31,18.6,42,2,0,1.37,1076,IP-87425,1
CLI-14793,43.2, Mensal ,Cartao_Credito,Casado,53.32,40.8,25,1,3,-53.5,5452,IP-65432,1
CLI-14794,38.2, Mensal ,Cartao_Credito,Casado,82.72,132.4,56,1,0,-18.46,8418,IP-EA930,0
CLI-14795,24.8, Mensal ,Pix,Divorciado,99.05,56.2,47,0,2,-4.2,6011,IP-6931B,0
CLI-14796,45.8,Anual,Debito_Automatico,Solteiro,150.58,32.4,50,1,0,-31.28,6500,IP-A66CF,0
CLI-14797,16.6,Anual,Boleto,Casado,223.87,11.3,33,4,0,-52.89,4372,IP-BF15F,1
CLI-14798,15.4,ANUAL,Cartao_Credito,Solteiro,123.74,35.6,26,0,0,24.99,7378,IP-C0A24,0
CLI-14799,48.9, Mensal ,Debito_Automatico,Solteiro,144.14,31.2,17,1,0,-20.06,2553,IP-8FF69,1
CLI-14800,46.1,MENSAL,Pix,Casado,31.01,72.8,21,1,0,13.69,3531,IP-35BFA,0
CLI-14801,39.3,Anual,Boleto,Solteiro,37.33,29.0,2,3,0,34.82,7311,IP-1FA58,1
CLI-14802,23.3, Mensal ,Boleto,Solteiro,48.43,22.3,44,4,0,-13.31,8345,IP-AD074,0
CLI-14803,31.5,Anual,Boleto,Solteiro,183.78,9.2,66,1,1,-1.35,8425,IP-2888F,1
CLI-14804,36.8, Mensal ,Boleto,Solteiro,136.96,7.1,71,0,0,17.12,6700,IP-E1CFF,1
CLI-14805,20.8, Mensal ,Pix,Solteiro,72.45,31.0,36,1,2,-7.33,9370,IP-BBECA,0
CLI-14806,31.1,MENSAL,Cartao_Credito,Solteiro,,24.2,46,2,0,5.08,1227,IP-8F301,1
CLI-14807,47.8,Anual,Cartao_Credito,Casado,149.81,41.5,50,0,2,20.65,5728,IP-66BEE,1
CLI-14808,57.1, Mensal ,Cartao_Credito,Solteiro,49.54,61.0,67,3,1,-44.03,2350,IP-4EDE8,1
CLI-14809,35.0, Mensal ,Cartao_Credito,Casado,170.89,6.8,3,0,0,44.19,5712,IP-67F21,1
CLI-14810,49.1, Mensal ,Cartao_Credito,Casado,,35.9,33,0,1,9.78,3270,IP-8B306,1
CLI-14811,17.0, Mensal ,Cartao_Credito,Solteiro,93.04,94.1,45,1,0,7.04,4916,IP-EEC4C,0
CLI-14812,47.9, Mensal ,Cartao_Credito,Casado,181.25,32.3,25,1,0,4.88,9189,IP-EBBE5,1
CLI-14813,30.4,mensal,Cartao_Credito,Casado,73.94,38.1,37,0,0,43.92,2756,IP-ACC7A,0
CLI-14814,43.7,Anual,Cartao_Credito,Casado,196.48,35.0,36,1,1,-31.07,5427,IP-B6974,1
CLI-14815,37.0,mensal,Cartao_Credito,Solteiro,230.59,27.2,35,4,0,14.92,1694,IP-E5441,1
CLI-14816,55.8,Anual,Boleto,Casado,127.21,10.3,19,1,0,32.53,8898,IP-5FE1B,1
CLI-14817,29.5,Anual,Boleto,Solteiro,83.82,11.1,45,0,0,31.79,1666,IP-8C207,1
CLI-14818,47.5, Mensal ,Cartao_Credito,Solteiro,117.82,13.9,18,0,0,22.82,1780,IP-E7EB5,1
CLI-14819,36.6, Mensal ,Boleto,Casado,85.02,75.8,27,1,0,-9.06,8059,IP-9C8B3,0
CLI-14820,38.1,ANUAL,Debito_Automatico,Solteiro,30.27,19.5,31,4,0,17.77,5291,IP-A0A59,0
CLI-14821,37.8, Mensal ,Debito_Automatico,Casado,173.1,138.2,39,4,1,22.84,4530,IP-6D0C5,1
CLI-14822,29.9, Mensal ,Cartao_Credito,Casado,39.36,79.8,67,1,1,6.41,5368,IP-A5C28,0
CLI-14823,39.8, Mensal ,Pix,Casado,76.29,56.9,22,4,1,-13.63,9570,IP-51D32,1
CLI-14824,39.2,Anual,Cartao_Credito,Solteiro,188.94,62.3,52,1,0,-1.46,3445,IP-56A3F,1
CLI-14825,42.9,MENSAL,Cartao_Credito,Divorciado,176.46,7.2,10,2,2,0.82,9668,IP-356EA,1
CLI-14826,41.0,Bienal,Cartao_Credito,Casado,46.13,42.8,8,3,0,-18.43,1346,IP-6CF5D,0
CLI-14827,49.6,ANUAL,Cartao_Credito,Solteiro,175.21,132.4,34,0,0,19.31,3903,IP-A7315,1
CLI-14828,51.1,mensal,Boleto,Solteiro,234.73,6.8,53,0,2,5.66,9937,IP-487FB,1
CLI-14829,27.4,mensal,Boleto,Casado,46.39,20.5,18,3,1,43.81,4074,IP-AE910,1
CLI-14830,50.4,mensal,Pix,Divorciado,,7.4,12,2,1,-20.75,9652,IP-E1743,1
CLI-14831,25.8, Mensal ,Cartao_Credito,Casado,190.48,43.0,64,0,1,4.47,6875,IP-A4661,1
CLI-14832,47.1, Mensal ,Cartao_Credito,Casado,176.9,10.6,57,1,0,33.83,7581,IP-5FA13,1
CLI-14833,47.4, Mensal ,Cartao_Credito,Solteiro,79.83,34.4,2,2,0,-14.89,6252,IP-4C5F8,1
CLI-14834,17.1, Mensal ,Cartao_Credito,Solteiro,,62.3,17,1,0,-32.76,9545,IP-8C5C9,0
CLI-14835,41.1, Mensal ,Debito_Automatico,Solteiro,202.53,13.1,52,1,0,14.03,8688,IP-E80D8,1
CLI-14836,34.4,mensal,Pix,Casado,240.37,68.4,71,2,0,-44.58,5379,IP-966F4,0
CLI-14837,30.9,Bienal,Debito_Automatico,Solteiro,198.87,7.8,2,0,1,16.19,2593,IP-5A205,1
CLI-14838,56.2,MENSAL,Boleto,Solteiro,241.9,12.3,27,2,1,-49.43,7721,IP-97EEC,1
CLI-14839,32.2,Bienal,Boleto,Solteiro,163.1,19.8,26,2,2,7.41,7001,IP-338F9,1
CLI-14840,30.3,mensal,Cartao_Credito,Casado,234.4,76.6,25,2,1,30.79,9859,IP-D432C,1
CLI-14841,40.9,MENSAL,Boleto,Casado,181.9,90.4,12,1,1,-0.33,2580,IP-1D97C,0
CLI-14842,48.2,mensal,Boleto,Solteiro,229.95,16.2,17,2,0,6.0,1771,IP-AC0F3,1
CLI-14843,38.3, Mensal ,Pix,Divorciado,65.55,9.5,65,2,1,-6.05,2148,IP-50C74,1
CLI-14844,54.0, Mensal ,Boleto,Solteiro,209.42,89.8,40,2,1,38.75,3175,IP-CBA48,0
CLI-14845,46.4,Bienal,Cartao_Credito,Solteiro,73.28,52.2,5,3,1,-13.73,9513,IP-E9CE7,1
CLI-14846,13.9,Bienal,Pix,Solteiro,36.03,12.7,28,1,2,41.95,6885,IP-A879E,1
CLI-14847,999.0, Mensal ,Pix,Solteiro,143.87,41.7,72,6,0,13.13,8229,IP-C58B9,1
CLI-14848,33.3, Mensal ,Boleto,Solteiro,100.02,97.6,52,0,0,14.79,7333,IP-A70FA,1
CLI-14849,45.8,mensal,Boleto,Casado,39.58,8.2,14,0,2,29.76,1933,IP-57F55,1
CLI-14850,8.5, Mensal ,Cartao_Credito,Casado,245.67,8.9,6,1,0,-16.4,7240,IP-B0CF6,1
CLI-14851,70.6,mensal,Boleto,Casado,176.62,19.4,18,1,1,12.59,9673,IP-C0C7E,1
CLI-14852,46.4, Mensal ,Cartao_Credito,Casado,228.4,52.5,37,2,1,-21.88,7650,IP-1A82D,1
CLI-14853,41.8,MENSAL,Cartao_Credito,Casado,249.8,13.8,64,0,1,46.33,3093,IP-CE030,1
CLI-14854,54.2,mensal,Boleto,Solteiro,116.23,81.3,35,2,0,5.18,1744,IP-7B393,0
CLI-14855,68.1,mensal,Cartao_Credito,Casado,86.04,67.5,17,1,0,18.62,1339,IP-E56DD,1
CLI-14856,50.4, Mensal ,Pix,Casado,70.45,42.0,10,3,1,58.05,8211,IP-D9167,1
CLI-14857,51.4,mensal,Pix,Divorciado,143.34,10.6,51,1,0,30.91,6060,IP-DDB5D,1
