proponente_id,idade,tipo_vinculo,estado_civil,escolaridade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,ruido_estocastico,numero_da_sorte_app,ip_origem_hash,inadimplente
PROP-11662,47.7,Servidor_Publico,Casado,Superior,1489.49,21794.76,24,834.6,1,1,-118.7,1467,IP-D1768,1
PROP-11663,43.9,clt,Casado,Superior,9617.36,3095.48,48,758.3,3,0,-60.07,2751,IP-8988A,0
PROP-11664,44.8,Estudante,Casado,Medio,11978.22,4692.52,36,755.5,2,0,-32.66,1686,IP-68E6A,0
PROP-11665,33.9,PJ,Casado,Medio,3232.28,17892.44,36,577.6,6,0,33.28,5264,IP-64D6D,1
PROP-11666,30.8,CLT,Solteiro,Superior,6738.99,15403.68,24,502.8,1,1,7.44,8436,IP-317C9,1
PROP-11667,52.0,Servidor_Publico,Casado,Superior,3851.05,22003.85,48,570.7,1,1,131.68,9129,IP-47B28,1
PROP-11668,32.5,CLT,Casado,Pos_Graduacao,5872.52,16481.98,12,386.9,1,2,-54.66,4257,IP-AA85F,1
PROP-11669,41.2,PJ,Casado,Medio,3147.19,32824.54,12,808.0,2,1,26.12,7874,IP-85F64,1
PROP-11670,39.8, CLT ,Solteiro,Superior,3035.62,19646.41,12,580.3,2,1,47.51,6441,IP-C4E19,1
PROP-11671,54.1,Servidor_Publico,Divorciado,Superior,3720.08,24892.96,24,,2,0,73.24,9445,IP-DF2FA,0
PROP-11672,48.7,PJ,Casado,Pos_Graduacao,2060.74,31584.01,24,447.6,4,6,-10.26,8620,IP-8762A,1
PROP-11673,23.8,PJ,Solteiro,Superior,8870.45,6846.77,36,771.6,1,2,-65.11,1026,IP-5517B,0
PROP-11674,24.9,PJ,Solteiro,Superior,3200.88,9581.24,24,550.7,1,1,32.8,3618,IP-64528,0
PROP-11675,44.4,CLT,Divorciado,Superior,3546.51,5541.52,36,440.2,2,2,14.59,1986,IP-4A5EC,1
PROP-11676,37.3,CLT,Solteiro,Superior,10828.29,6608.07,12,847.8,7,0,28.78,2613,IP-29EDC,1
PROP-11677,33.0, CLT ,Divorciado,Fundamental,4282.95,18915.27,12,775.0,2,2,67.53,3746,IP-429F2,1
PROP-11678,49.2,CLT,Casado,Medio,4700.44,12598.92,36,649.7,3,1,-11.88,9887,IP-846E7,0
PROP-11679,40.1,Autonomo,Casado,Medio,14566.8,15964.7,60,,3,0,-51.93,7612,IP-CC1D6,0
PROP-11680,38.6,CLT,Solteiro,Pos_Graduacao,10547.39,34422.16,48,681.5,1,1,28.33,4376,IP-20863,0
PROP-11681,46.6,Estudante,Solteiro,Superior,2179.89,7171.24,60,647.2,0,0,15.4,2755,IP-CC60B,0
PROP-11682,33.9,Autonomo,Divorciado,Superior,4092.04,19846.8,36,509.1,1,1,-15.87,9848,IP-A95B8,1
PROP-11683,55.3,PJ,Solteiro,Superior,16313.05,5262.75,36,562.3,1,1,-50.56,5473,IP-96D1E,0
PROP-11684,29.3,CLT,Casado,Medio,3356.35,12510.38,36,894.5,1,0,17.1,2272,IP-6E1D7,0
PROP-11685,45.2,PJ,Solteiro,Superior,3351.05,19408.36,36,990.0,1,0,42.82,7911,IP-457BA,0
PROP-11686,53.8,Servidor_Publico,Solteiro,Superior,2311.19,33238.85,12,838.8,5,0,-79.57,5005,IP-97D92,1
PROP-11687,22.8,clt,Solteiro,Medio,1909.89,14910.53,36,687.0,5,0,2.19,2024,IP-9EB36,1
PROP-11688,34.2,Autonomo,Casado,Medio,7062.64,4141.92,24,572.7,3,0,29.5,3585,IP-5B812,0
PROP-11689,50.6,PJ,Viuvo,Pos_Graduacao,7573.2,14809.33,24,508.3,4,1,90.01,8364,IP-5AE98,1
PROP-11690,50.7,CLT,Solteiro,Medio,15991.58,6809.46,36,517.5,3,0,3.34,6996,IP-EB87C,0
PROP-11691,36.1,Autonomo,Solteiro,Pos_Graduacao,7635.53,9589.66,12,542.5,1,1,77.74,9819,IP-996D9,1
PROP-11692,29.9, CLT ,Solteiro,Medio,2571.2,22396.99,24,921.2,2,1,41.92,7572,IP-610C3,1
PROP-11693,48.5,CLT,Casado,Superior,1571.96,4224.99,12,872.9,2,0,42.94,1268,IP-6039C,0
PROP-11694,51.0, CLT ,Solteiro,Pos_Graduacao,,17335.88,60,724.5,2,1,-40.28,3656,IP-DA969,0
PROP-11695,25.2,CLT,Divorciado,Superior,3148.03,22112.23,12,485.5,2,1,123.85,2432,IP-2403F,1
PROP-11696,24.8,CLT,Casado,Superior,2970.49,15921.33,24,745.0,3,1,3.12,8441,IP-6AF8E,1
PROP-11697,40.5,CLT,Casado,Superior,11328.73,2631.17,48,586.6,2,0,10.18,9246,IP-1E01F,0
PROP-11698,44.9,Estudante,Solteiro,Medio,5094.81,34522.14,24,318.6,3,1,0.99,7042,IP-87836,1
PROP-11699,34.7,Autonomo,Viuvo,Medio,2416.01,14114.82,12,660.2,1,2,62.0,7711,IP-E0347,1
PROP-11700,45.5,Estudante,Solteiro,Fundamental,10636.19,27693.05,24,502.1,2,1,97.93,9123,IP-C2C4F,0
PROP-11701,30.2, CLT ,Solteiro,Superior,22462.04,12746.33,12,506.9,5,0,32.98,7227,IP-9A637,0
PROP-11702,14.7,CLT,Casado,Superior,1780.8,17675.55,24,584.9,1,0,-19.19,3341,IP-ACD74,0
PROP-11703,33.3,Autonomo,Casado,Medio,9725.77,14819.3,12,550.2,3,1,84.92,4017,IP-B7D46,0
PROP-11704,38.7, CLT ,Solteiro,Medio,3479.6,13303.79,24,615.2,2,0,-63.08,9155,IP-7CFCC,1
PROP-11705,35.0,CLT,Solteiro,Medio,4518.46,2721.1,48,608.5,2,0,-34.78,9658,IP-2960C,0
PROP-11706,25.3,Autonomo,Casado,Superior,11744.35,13880.69,36,,3,0,-69.39,9756,IP-BC0FA,0
PROP-11707,18.0,CLT,Solteiro,Superior,16629.46,31353.17,36,832.8,1,0,-18.35,3430,IP-D50C1,0
PROP-11708,32.3,Autonomo,Casado,Superior,2676.94,24782.98,24,482.3,4,0,50.21,5255,IP-B7493,1
PROP-11709,47.9,Autonomo,Casado,Pos_Graduacao,2405.22,6798.95,24,486.7,5,0,-11.15,7373,IP-624AE,1
PROP-11710,51.8,CLT,Solteiro,Medio,1752.56,21508.12,48,574.0,3,0,2.94,8371,IP-708E5,0
PROP-11711,51.1,CLT,Casado,Medio,4865.31,31443.62,12,604.8,3,2,18.22,2794,IP-5BD78,1
PROP-11712,29.0,PJ,Solteiro,Medio,1457.53,25101.12,48,824.3,4,1,-11.43,1831,IP-D61F1,1
PROP-11713,25.3,clt,Casado,Superior,3629.59,6906.58,24,657.7,3,1,-55.84,7539,IP-36AE6,0
PROP-11714,43.5,CLT,Casado,Medio,1720.11,30638.47,48,699.3,4,4,-82.7,1281,IP-E3121,1
PROP-11715,45.0,Estudante,Solteiro,Fundamental,3582.21,11950.95,24,658.4,6,0,65.32,7948,IP-4FE99,0
PROP-11716,42.4,CLT,Casado,Medio,1571.16,16984.51,24,652.4,0,1,-31.75,8537,IP-9D001,1
PROP-11717,15.8,Autonomo,Viuvo,Pos_Graduacao,8973.14,19362.71,48,663.4,2,0,-34.27,4657,IP-30920,0
PROP-11718,28.5,Estudante,Solteiro,Superior,2388.65,30066.72,48,349.4,1,1,-74.71,4627,IP-9B918,1
PROP-11719,37.7,CLT,Divorciado,Fundamental,,32743.05,24,585.0,3,0,-6.87,9330,IP-CC31C,0
PROP-11720,43.4,CLT,Solteiro,Superior,9970.48,32678.54,60,782.7,1,1,27.13,7098,IP-5C70D,0
PROP-11721,46.4,CLT,Solteiro,Pos_Graduacao,7160.17,2262.49,12,990.0,2,0,-18.21,5548,IP-49421,0
PROP-11722,39.6,CLT,Solteiro,Medio,2438.36,32422.32,12,451.4,0,0,17.55,8447,IP-BF589,1
PROP-11723,41.6,CLT,Solteiro,Superior,1713.38,3794.77,36,679.2,0,2,-98.81,7747,IP-51F43,1
PROP-11724,38.9,Autonomo,Solteiro,Pos_Graduacao,6682.06,10770.53,36,540.1,0,0,8.53,9722,IP-D2CBB,0
PROP-11725,45.5,CLT,Solteiro,Medio,3480.88,18994.6,60,906.7,2,0,-20.45,4702,IP-22376,0
PROP-11726,41.4,Autonomo,Divorciado,Medio,7501.66,17837.55,24,430.5,4,0,-72.0,1108,IP-CAF06,1
PROP-11727,38.7,Estudante,Casado,Superior,3875.14,21955.42,12,707.5,0,0,-80.92,9166,IP-F3344,0
PROP-11728,35.0,PJ,Casado,Pos_Graduacao,3183.54,17821.73,36,423.0,3,3,-42.97,1722,IP-C2CDA,1
PROP-11729,38.9,Autonomo,Solteiro,Superior,3920.13,32834.4,24,575.4,3,0,-60.72,1498,IP-F1B2B,1
PROP-11730,43.3,CLT,Solteiro,Superior,7198.3,9938.11,24,615.2,1,1,17.36,7992,IP-642BF,0
PROP-11731,40.9,Autonomo,Solteiro,Medio,11165.16,11042.81,24,769.8,3,0,21.76,3830,IP-E6F98,0
PROP-11732,42.2,Autonomo,Casado,Medio,1614.4,32384.35,12,469.2,1,2,8.59,4517,IP-8B9C5,1
PROP-11733,52.8, CLT ,Divorciado,Superior,4518.8,4532.4,24,712.9,4,1,18.82,7282,IP-A38BE,1
PROP-11734,40.9,CLT,Solteiro,Medio,1540.22,22115.51,24,622.6,1,0,-78.52,1268,IP-378B1,1
PROP-11735,30.9,Servidor_Publico,Solteiro,Superior,4053.9,24497.29,36,658.2,1,1,25.4,9528,IP-2BD3C,1
PROP-11736,47.7, CLT ,Casado,Pos_Graduacao,10494.2,18682.88,36,754.2,6,0,33.34,6147,IP-23D81,0
PROP-11737,23.0,CLT,Solteiro,Medio,3284.85,24909.65,12,440.4,5,0,13.7,6275,IP-205D2,1
PROP-11738,26.1, CLT ,Solteiro,Superior,12718.55,7700.9,24,733.5,2,0,-4.91,8183,IP-7903C,0
PROP-11739,41.7, CLT ,Casado,Medio,5582.77,30136.86,24,540.4,1,1,-37.12,6923,IP-63CFA,1
PROP-11740,43.7,PJ,Casado,Superior,12825.92,6620.85,12,773.4,2,1,16.93,4824,IP-66A7E,0
PROP-11741,24.3,AUTONOMO,Solteiro,Medio,7344.6,15226.81,36,666.8,1,0,-19.12,2191,IP-E29DE,0
PROP-11742,33.8,PJ,Solteiro,Superior,1858.58,4483.5,60,590.7,2,1,46.14,8059,IP-DCD96,1
PROP-11743,31.3,CLT,Viuvo,Medio,2504.02,19991.97,36,537.4,1,1,13.87,1352,IP-EA681,1
PROP-11744,32.6, CLT ,Solteiro,Superior,3504.86,24101.61,36,735.3,1,1,-8.41,3561,IP-6E1F0,0
PROP-11745,48.4,clt,Solteiro,Superior,2183.13,33060.31,24,796.5,3,1,-17.14,1204,IP-2A8B3,0
PROP-11746,45.8,CLT,Solteiro,Medio,4268.69,26398.09,24,545.4,3,2,-7.93,4329,IP-AED3E,1
PROP-11747,37.8,CLT,Solteiro,Superior,4077.34,19856.4,60,461.4,2,0,-7.69,2786,IP-7BABE,1
PROP-11748,32.0,PJ,Solteiro,Medio,14543.79,32776.36,60,717.2,2,2,-3.89,3431,IP-57959,0
PROP-11749,23.2,CLT,Casado,Superior,3788.46,17788.42,24,417.2,2,1,-64.6,4428,IP-74286,1
PROP-11750,53.6,Autonomo,Solteiro,Medio,7868.15,20519.79,24,437.2,3,2,11.93,3372,IP-95DF4,0
PROP-11751,44.5,CLT,Solteiro,Superior,13352.24,21671.25,48,471.2,3,1,8.52,3117,IP-9CF7F,0
PROP-11752,30.2,CLT,Casado,Medio,10201.02,15529.33,12,561.8,1,0,-58.91,1561,IP-1CC96,0
PROP-11753,45.9,CLT,Casado,Superior,2382.96,29669.93,48,432.9,1,3,11.51,2887,IP-745AB,1
PROP-11754,37.2,Estudante,Divorciado,Medio,4278.0,8110.81,48,348.6,2,0,-0.58,5271,IP-A2A76,0
PROP-11755,34.8,PJ,Divorciado,Superior,3194.71,20309.79,12,461.0,1,1,-41.51,7654,IP-CB09C,1
PROP-11756,42.8,Estudante,Solteiro,Medio,3544.48,25833.7,60,709.9,2,0,30.32,9912,IP-DDC0A,0
PROP-11757,29.8,clt,Casado,Pos_Graduacao,3279.7,31831.21,60,442.0,0,0,66.95,1392,IP-449C7,0
PROP-11758,999.0,CLT,Casado,Pos_Graduacao,8753.22,31169.31,60,572.4,1,3,-28.64,1244,IP-A8965,0
PROP-11759,39.3,Autonomo,Viuvo,Medio,,18788.43,24,892.5,5,0,5.25,6031,IP-CAE3F,0
PROP-11760,32.5,clt,Casado,Superior,4515.12,23224.33,24,613.1,1,3,62.44,9321,IP-7355E,1
PROP-11761,45.4,PJ,Viuvo,Medio,18378.71,15009.85,36,668.0,2,0,-109.62,7728,IP-D0585,0
PROP-11762,58.6,CLT,Casado,Medio,1659.78,17449.87,24,487.6,3,3,94.64,5704,IP-312AE,1
PROP-11763,29.7,clt,Solteiro,Superior,4211.26,31906.77,24,922.9,5,0,4.02,9056,IP-E27F9,0
PROP-11764,19.7,CLT,Casado,Superior,7647.47,32713.23,24,544.2,3,2,37.88,4090,IP-4DC73,0
PROP-11765,16.0,CLT,Viuvo,Superior,2088.32,31548.66,36,588.1,2,1,-85.1,5844,IP-BF1AB,1
PROP-11766,36.3,AUTONOMO,Divorciado,Medio,5371.28,6566.24,12,804.4,4,1,-68.25,2852,IP-4B588,0
PROP-11767,30.7,clt,Solteiro,Medio,2549.68,30052.77,24,594.6,1,2,-48.25,8142,IP-8A08C,1
PROP-11768,40.3, CLT ,Casado,Medio,9885.89,33296.0,12,626.7,1,1,-52.83,8357,IP-6460E,1
PROP-11769,39.5, CLT ,Solteiro,Superior,3063.86,13921.24,36,580.6,1,0,-116.53,8820,IP-E3F8E,1
PROP-11770,20.4,clt,Solteiro,Superior,3076.14,19115.33,36,581.5,4,1,-59.55,2937,IP-87939,1
PROP-11771,18.0,PJ,Solteiro,Superior,5229.5,27710.14,12,671.9,2,0,-41.55,5993,IP-70A3D,0
PROP-11772,41.3,Servidor_Publico,Solteiro,Medio,2251.78,20548.58,60,697.4,4,2,-71.68,7146,IP-DD1FC,1
PROP-11773,39.5,Estudante,Casado,Medio,2808.33,34784.96,12,529.9,4,0,74.42,1901,IP-4023D,1
PROP-11774,33.3,PJ,Solteiro,Medio,3663.53,17038.54,36,512.7,0,0,31.87,9091,IP-35EEC,0
PROP-11775,19.8,CLT,Casado,Medio,3232.86,25560.11,48,534.7,1,1,-36.78,2356,IP-56F88,1
PROP-11776,43.2,Autonomo,Solteiro,Medio,4525.56,28155.51,48,,1,2,29.02,2363,IP-60C5D,0
PROP-11777,52.0, CLT ,Solteiro,Superior,5244.64,18305.31,12,397.3,3,0,16.78,7303,IP-56F4A,1
PROP-11778,41.1,CLT,Solteiro,Pos_Graduacao,4912.25,30280.47,60,661.6,1,1,-86.14,4486,IP-D40B5,0
PROP-11779,28.7,PJ,Solteiro,Superior,5859.57,20023.1,60,751.4,3,2,21.49,8432,IP-2398A,0
PROP-11780,38.5,CLT,Solteiro,Superior,2944.79,15584.48,36,741.9,2,0,-20.86,7210,IP-5EA88,0
PROP-11781,23.0,Servidor_Publico,Solteiro,Medio,1967.68,5558.18,24,286.5,4,1,34.53,2973,IP-AD7B0,1
PROP-11782,49.6,clt,Casado,Pos_Graduacao,7408.04,14982.65,12,585.7,0,0,-54.11,5336,IP-E9E36,0
PROP-11783,38.9,Autonomo,Solteiro,Medio,9389.81,26219.9,36,465.7,2,0,27.19,3796,IP-61994,0
PROP-11784,18.6,Autonomo,Solteiro,Fundamental,2647.68,32402.45,24,640.1,1,2,52.57,8296,IP-8F1E5,1
PROP-11785,34.7,Servidor_Publico,Solteiro,Superior,3595.41,10305.42,48,561.5,5,1,19.92,1424,IP-50395,0
PROP-11786,43.1,Autonomo,Divorciado,Medio,4299.22,13722.77,24,702.9,3,1,-89.6,4296,IP-E38C4,0
PROP-11787,34.3,Autonomo,Divorciado,Pos_Graduacao,4600.93,7080.71,36,617.3,3,0,122.94,2200,IP-73079,0
PROP-11788,35.0,CLT,Casado,Medio,,24793.86,12,354.6,2,1,29.75,8260,IP-763D8,0
PROP-11789,24.5,Autonomo,Solteiro,Superior,1578.47,33686.22,12,,3,0,-11.96,7140,IP-21474,0
PROP-11790,44.2,CLT,Solteiro,Superior,6768.67,23151.42,12,620.8,3,2,31.17,9625,IP-D5C02,1
PROP-11791,30.9,AUTONOMO,Divorciado,Medio,,22363.53,12,632.6,1,1,105.61,3795,IP-685E5,0
PROP-11792,14.3,Autonomo,Solteiro,Superior,4052.95,20265.17,36,423.2,2,0,-70.67,2965,IP-AA5B5,0
PROP-11793,33.9,Autonomo,Solteiro,Superior,8785.07,4919.04,48,404.9,3,0,54.65,8627,IP-59D70,1
PROP-11794,48.8,CLT,Solteiro,Superior,3920.21,26073.63,36,627.9,2,0,-8.32,6633,IP-E3C6A,0
PROP-11795,33.7,CLT,Solteiro,Medio,2078.08,21867.63,36,423.5,6,0,-15.87,7868,IP-3D0A3,1
PROP-11796,57.1,AUTONOMO,Solteiro,Pos_Graduacao,19048.25,23828.73,36,386.4,5,1,-12.88,1668,IP-D0ED9,0
PROP-11797,42.7,CLT,Casado,Medio,10643.36,31660.77,24,557.7,2,0,-104.58,8068,IP-98F4B,0
PROP-11798,41.7,CLT,Solteiro,Medio,7596.7,27870.71,24,551.6,0,0,24.03,5466,IP-283E9,0
PROP-11799,36.6,CLT,Casado,Medio,3626.83,27770.2,24,497.0,4,0,-121.38,6308,IP-75385,1
PROP-11800,37.2,Estudante,Solteiro,Medio,2253.24,32597.06,36,521.5,2,1,-26.13,5960,IP-1B3B2,1
PROP-11801,35.1,AUTONOMO,Solteiro,Medio,13316.29,34667.85,12,621.9,2,0,-25.14,3307,IP-5D9F5,0
PROP-11802,34.7, CLT ,Divorciado,Fundamental,4592.16,21182.33,12,519.2,3,2,-19.12,8355,IP-59CD8,1
PROP-11803,43.8,CLT,Solteiro,Medio,9434.38,5593.09,36,629.9,1,1,-107.86,7404,IP-613EE,0
PROP-11804,27.7,CLT,Casado,Medio,3158.52,17151.29,60,566.7,0,0,44.52,5652,IP-4EFCB,1
PROP-11805,26.2,PJ,Casado,Medio,3115.29,27990.84,36,643.5,0,0,-92.03,2287,IP-53F32,0
PROP-11806,25.6,Autonomo,Solteiro,Superior,19192.89,2914.94,48,742.9,4,1,-46.31,2861,IP-72238,0
PROP-11807,60.5,CLT,Divorciado,Pos_Graduacao,4498.74,3877.29,36,737.5,3,0,-27.26,3984,IP-978C4,0
PROP-11808,43.8,CLT,Solteiro,Medio,2036.85,4216.21,24,800.3,1,0,-15.72,6129,IP-7029C,0
PROP-11809,41.3,CLT,Divorciado,Medio,2441.79,26124.18,36,737.3,0,0,19.05,1803,IP-37631,0
PROP-11810,26.4,Autonomo,Solteiro,Medio,4162.22,18538.5,48,653.4,0,1,0.98,5198,IP-2DAD9,1
PROP-11811,44.9,PJ,Divorciado,Medio,1582.28,14173.63,24,559.3,2,0,96.55,3957,IP-7ABAB,1
PROP-11812,36.7,CLT,Solteiro,Medio,4007.74,5485.36,24,565.7,2,1,17.4,7987,IP-DC6BF,1
PROP-11813,40.4,CLT,Casado,Superior,3680.19,26163.93,24,497.1,1,1,13.77,7928,IP-38639,0
PROP-11814,27.3,CLT,Casado,Medio,7746.68,12593.65,24,620.6,3,1,-28.79,1500,IP-D6039,0
PROP-11815,39.8,Estudante,Divorciado,Superior,3241.34,10755.69,48,717.6,3,0,15.16,2228,IP-2904E,1
PROP-11816,33.3,CLT,Divorciado,Medio,18403.05,23526.53,24,518.4,0,0,-24.43,1096,IP-28E49,0
PROP-11817,29.6,PJ,Casado,Fundamental,2237.44,20447.36,24,614.8,3,1,-23.96,7540,IP-73E7B,0
PROP-11818,46.1,Autonomo,Divorciado,Pos_Graduacao,5154.83,13959.55,48,525.2,2,0,158.54,9111,IP-D1CF8,0
PROP-11819,21.1, CLT ,Solteiro,Superior,1794.72,23169.09,36,649.3,2,0,77.14,4884,IP-E577D,1
PROP-11820,44.2,CLT,Solteiro,Medio,6959.74,10950.31,36,543.1,3,0,-43.44,4638,IP-ADED2,0
PROP-11821,45.5,CLT,Solteiro,Medio,23450.97,28229.4,48,516.5,4,0,32.45,5657,IP-5D9C8,0
PROP-11822,28.3,Autonomo,Solteiro,Superior,8582.1,9567.53,24,524.8,4,0,13.51,3543,IP-D346D,0
PROP-11823,29.0,PJ,Solteiro,Superior,4807.31,7241.64,36,690.5,2,0,-33.14,8699,IP-75E00,0
PROP-11824,35.5,Autonomo,Casado,Superior,4184.96,27820.5,12,606.5,6,0,104.21,7092,IP-D78DC,1
PROP-11825,41.1,Autonomo,Solteiro,Pos_Graduacao,,25360.44,12,560.0,1,0,-10.03,9383,IP-C9A1E,0
PROP-11826,36.3,CLT,Casado,Fundamental,12943.56,8027.09,24,656.6,2,2,69.25,7381,IP-B506A,0
PROP-11827,42.8,Estudante,Solteiro,Medio,20421.02,5836.11,24,562.0,2,3,-32.93,1224,IP-C39C2,0
PROP-11828,57.4,PJ,Solteiro,Superior,3521.31,29667.17,60,777.7,0,2,54.99,8356,IP-8A0F4,0
PROP-11829,32.4,CLT,Casado,Medio,21145.89,27627.75,60,483.7,2,2,66.79,1772,IP-C7BB5,0
PROP-11830,19.1,Estudante,Casado,Medio,2111.96,12799.49,48,593.8,1,1,-48.49,4012,IP-512C7,1
PROP-11831,47.1,Autonomo,Casado,Superior,2628.19,23720.51,24,423.3,1,0,-16.42,3666,IP-B9271,1
PROP-11832,56.5,Autonomo,Casado,Medio,1791.57,6097.29,60,571.4,2,0,-4.32,2624,IP-41B44,1
PROP-11833,42.3,AUTONOMO,Solteiro,Pos_Graduacao,2731.8,18732.57,36,384.9,3,1,81.72,9123,IP-8FA4B,1
PROP-11834,26.0,PJ,Casado,Medio,7535.14,2618.1,24,724.5,3,2,77.65,4474,IP-56F96,0
PROP-11835,36.6,Autonomo,Solteiro,Superior,9450.59,14922.86,36,727.3,3,0,-19.79,5152,IP-945BC,0
PROP-11836,25.7,CLT,Solteiro,Superior,7738.25,4469.81,12,729.8,1,1,-19.19,1519,IP-8DFF1,1
PROP-11837,45.1,CLT,Solteiro,Superior,5587.98,17679.86,12,624.0,3,1,12.26,4529,IP-9AE14,0
PROP-11838,23.1,Servidor_Publico,Solteiro,Medio,4430.21,15915.49,48,496.8,1,1,-78.57,1872,IP-8B0AB,1
PROP-11839,34.7,CLT,Solteiro,Pos_Graduacao,6580.35,16664.71,36,508.0,4,0,63.61,1957,IP-1CC34,0
PROP-11840,27.0, CLT ,Divorciado,Superior,3481.79,3495.93,24,834.2,1,1,-43.15,4031,IP-D56C7,0
PROP-11841,39.4, CLT ,Divorciado,Superior,9131.33,13933.34,36,821.0,3,0,4.87,9428,IP-5EABD,0
PROP-11842,34.0, CLT ,Solteiro,Medio,6148.9,26963.97,60,637.2,0,1,70.07,5428,IP-8D7C8,0
PROP-11843,39.9,Autonomo,Solteiro,Superior,6426.06,14174.17,36,547.8,3,0,22.26,8991,IP-921EE,1
PROP-11844,38.2,Servidor_Publico,Solteiro,Pos_Graduacao,4624.48,25600.67,24,811.6,1,1,-19.88,5720,IP-92582,0
PROP-11845,27.1,CLT,Solteiro,Superior,10492.23,14192.8,12,522.8,4,2,-51.14,4226,IP-C6FCE,1
PROP-11846,44.9,CLT,Divorciado,Pos_Graduacao,2619.56,15966.9,24,652.0,4,1,-2.75,2567,IP-3617B,1
PROP-11847,37.5,CLT,Solteiro,Superior,3415.53,20608.44,60,809.3,0,0,-14.47,1909,IP-46BA3,0
PROP-11848,27.1,Servidor_Publico,Casado,Medio,7714.57,33372.5,24,502.9,3,1,131.24,2960,IP-18E3B,0
PROP-11849,62.7,Autonomo,Solteiro,Medio,4250.75,5592.39,24,736.1,0,0,-40.27,7261,IP-3C8FD,0
PROP-11850,43.2,CLT,Viuvo,Medio,10640.65,3086.15,24,692.9,2,1,-26.6,2385,IP-8A04F,0
PROP-11851,36.3,PJ,Solteiro,Superior,3186.09,22062.59,48,614.5,0,2,-50.11,1815,IP-52BD8,0
PROP-11852,53.6,PJ,Casado,Superior,3336.09,33320.2,36,480.9,0,1,-12.96,6349,IP-A1218,0
PROP-11853,58.3,PJ,Solteiro,Medio,10622.56,34660.86,36,518.6,3,1,26.1,4784,IP-D8692,0
PROP-11854,36.4,Servidor_Publico,Casado,Superior,4022.11,17977.42,24,660.5,4,1,-47.31,1321,IP-8DCAF,0
PROP-11855,41.8,CLT,Solteiro,Superior,4448.9,17446.69,12,,3,3,17.64,5398,IP-859FF,0
PROP-11856,27.1,PJ,Solteiro,Superior,3099.37,23283.8,60,638.3,5,0,-60.61,8642,IP-CB62B,0
PROP-11857,36.4,clt,Divorciado,Medio,2760.34,20335.95,60,695.7,3,1,46.62,1843,IP-BB88B,0
PROP-11858,35.8,PJ,Divorciado,Medio,5881.25,22924.91,60,757.9,9,3,-22.86,3571,IP-977D6,1
PROP-11859,40.0,AUTONOMO,Divorciado,Medio,1936.14,30841.98,60,424.2,0,0,-16.35,7594,IP-D2243,1
PROP-11860,41.7,PJ,Casado,Medio,10279.73,26628.1,48,,2,1,70.35,9602,IP-A0E2E,0
PROP-11861,44.2,Autonomo,Casado,Medio,7744.15,18396.95,36,857.4,1,2,-21.82,8330,IP-1D132,1
PROP-11862,40.6,CLT,Solteiro,Medio,2288.91,17241.53,48,677.4,4,1,19.86,8180,IP-BAE6A,0
PROP-11863,24.7,Autonomo,Solteiro,Superior,,23106.86,36,,2,1,35.31,7901,IP-C2A7D,0
PROP-11864,27.7,Estudante,Solteiro,Medio,5276.16,17038.31,12,574.1,2,0,65.06,3500,IP-BBA3B,0
PROP-11865,32.0,Servidor_Publico,Casado,Fundamental,2256.79,17106.72,24,613.3,1,0,16.41,3809,IP-76E57,0
PROP-11866,34.9,CLT,Solteiro,Medio,2740.26,2538.09,60,657.9,0,1,-15.85,2875,IP-D5F36,0
PROP-11867,49.6,CLT,Solteiro,Medio,3608.85,7744.12,24,623.1,1,1,-26.1,5154,IP-D486E,0
PROP-11868,-15.0,CLT,Casado,Medio,6446.1,18120.95,48,659.4,2,3,15.74,7102,IP-EA04A,1
PROP-11869,34.1,AUTONOMO,Casado,Medio,5676.07,29147.56,12,607.3,5,1,-37.95,4339,IP-F21F4,1
PROP-11870,48.5,PJ,Solteiro,Pos_Graduacao,4591.11,11197.99,24,657.1,2,0,27.01,9860,IP-E221F,0
PROP-11871,34.7,CLT,Solteiro,Medio,7543.71,19247.23,24,555.5,0,2,10.05,4071,IP-8EFCC,1
PROP-11872,43.1,Autonomo,Solteiro,Fundamental,7357.95,13383.75,12,572.7,1,0,-58.34,7591,IP-B96C6,1
PROP-11873,36.5,PJ,Solteiro,Pos_Graduacao,5440.26,5458.53,12,539.4,4,2,-61.43,3930,IP-7C27E,1
PROP-11874,40.8,AUTONOMO,Solteiro,Superior,7894.95,33623.85,12,888.4,3,0,4.14,6674,IP-5A8EE,0
PROP-11875,35.5,Autonomo,Casado,Superior,,30204.24,48,824.9,2,1,-14.36,6253,IP-66C70,0
PROP-11876,45.3,Autonomo,Casado,Superior,10349.07,4590.25,12,,1,1,40.79,9404,IP-EDA78,0
PROP-11877,21.0,Autonomo,Casado,Medio,5407.97,25752.98,24,805.5,4,0,-45.87,3146,IP-99337,0
PROP-11878,34.0,CLT,Solteiro,Superior,8657.67,13470.14,12,731.8,4,1,36.58,4342,IP-DD3C3,0
PROP-11879,41.3,Autonomo,Casado,Medio,4719.15,34830.04,36,645.4,0,0,38.0,7801,IP-26E00,0
PROP-11880,43.9,Autonomo,Solteiro,Medio,2435.14,11979.15,36,409.2,1,0,-59.11,3222,IP-7FA0B,0
