peca_id,tipo_maquina,material_peca,fluido_corte,turno_operacao,rotacao_rpm,avancao_mm_min,profundidade_corte_mm,desgaste_ferramenta_um,temperatura_mancal_c,pressao_hidraulica_bar,tempo_ciclo_robo_seg,dias_desde_calibracao,ruido_sensor_vibracao_hz,codigo_lote_materia_prima,clp_ip_hash,peca_defeituosa
PEC-84083,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,3063.5,179.8,2.29,16.8,65.1,124.4,43.7,140,1.45,6521,CLP-85718,1
PEC-84084,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3727.8,304.5,2.51,64.9,66.8,96.4,50.7,104,-4.53,2696,CLP-BA3EC,1
PEC-84085,Torno_CNC,Aco_Inox,Sintetico,Turno_3,2953.5,284.8,2.01,35.8,62.7,147.7,47.2,76,-2.16,9964,CLP-1BBE2,1
PEC-84086,Torno_CNC,Aluminio,Soluvel,Turno_1,3956.2,290.5,1.1,164.0,55.9,122.8,49.4,11,14.58,2508,CLP-2BAD4,1
PEC-84087,Fresadora,Aluminio,Soluvel,Turno_3,2443.9,279.7,1.97,91.5,64.9,114.9,60.1,78,20.13,2147,CLP-EB25D,1
PEC-84088,Centro_Usinagem,Aluminio,Sintetico,Turno_3,3043.1,212.0,0.8,11.9,40.1,122.5,38.6,44,20.16,4301,CLP-CD235,0
PEC-84089,Torno_CNC,Aluminio,Soluvel,Turno_2,3553.5,213.0,1.66,44.2,50.4,109.2,47.0,93,2.75,2954,CLP-B27B1,1
PEC-84090,Fresadora,Aco_Inox,Sintetico,Turno_1,3581.2,272.6,0.83,,56.9,117.7,45.2,66,9.83,5816,CLP-7BAC1,0
PEC-84091,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3048.9,327.1,3.51,9.1,48.9,131.8,51.3,52,2.49,4741,CLP-55929,0
PEC-84092, TORNO_CNC ,Aco_Inox,Sintetico,Turno_3,3650.8,269.3,3.18,8.3,62.4,130.3,41.4,50,-8.05,7574,CLP-35EC5,1
PEC-84093,Celula_Robotica,Aco_Carbono,Soluvel,Turno_1,3565.5,298.9,4.26,34.5,48.9,129.3,40.5,12,-17.54,7772,CLP-ED474,1
PEC-84094,Torno_CNC,Aluminio,Sintetico,Turno_1,2893.0,223.7,2.02,,85.6,111.0,44.5,161,-18.65,3818,CLP-A3259,1
PEC-84095, TORNO_CNC ,Aco_Inox,Sintetico,Turno_2,3341.7,304.9,3.64,32.6,47.5,107.1,48.8,58,6.98,7304,CLP-B1437,1
PEC-84096,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3516.6,229.0,2.85,14.6,83.1,125.8,41.3,138,6.64,7362,CLP-408AC,1
PEC-84097,Torno_CNC,Aco_Carbono,Sintetico,Turno_1,2925.3,262.0,3.08,33.5,40.9,131.6,23.8,53,7.44,4854,CLP-4E31F,1
PEC-84098,Torno_CNC,Aco_Carbono,Seco,Turno_2,3962.4,231.7,2.69,21.9,89.1,109.0,37.4,177,12.02,2978,CLP-3BF46,1
PEC-84099,Torno_CNC,Aluminio,Soluvel,Turno_1,2824.1,294.5,3.62,81.5,72.0,116.6,56.3,163,21.92,2158,CLP-71390,1
PEC-84100,Fresadora,Aluminio,Seco,Turno_1,3264.8,295.1,0.67,17.8,74.5,125.9,57.4,77,6.49,3077,CLP-8B00A,1
PEC-84101, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,2637.6,176.2,0.82,76.6,48.6,118.6,41.0,103,-4.92,7418,CLP-E8B76,1
PEC-84102,torno_cnc,Latao,Soluvel,Turno_1,3246.5,316.3,0.88,22.3,61.1,137.4,59.4,177,-20.82,8965,CLP-B8D3E,1
PEC-84103,Torno_CNC,Aco_Carbono,Soluvel,Turno_2,2719.8,368.8,1.65,35.2,61.9,100.4,42.4,10,5.6,8503,CLP-AD187,1
PEC-84104,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3067.6,232.2,2.86,16.8,63.8,98.2,32.7,57,-10.27,8167,CLP-7FD29,1
PEC-84105,Fresadora,Aco_Carbono,Soluvel,Turno_2,2486.0,243.7,3.08,63.0,80.3,136.4,42.6,63,-10.6,6779,CLP-304DB,1
PEC-84106,Celula_Robotica,Aco_Carbono,Semi_Sintetico,Turno_2,3559.9,312.0,3.35,69.9,73.3,129.3,50.8,166,-6.12,1651,CLP-EDD21,1
PEC-84107,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_2,3360.3,253.3,1.62,63.0,63.0,121.4,40.5,61,6.3,7701,CLP-92392,1
PEC-84108,Centro_Usinagem,Aluminio,Sintetico,Turno_1,3689.3,249.8,3.1,40.7,77.0,115.0,49.8,34,2.57,9027,CLP-4B9B8,1
PEC-84109,torno_cnc,Aco_Inox,Soluvel,Turno_1,3043.5,344.8,0.97,,79.2,127.1,47.1,22,22.25,3993,CLP-CE4FD,1
PEC-84110,torno_cnc,Aco_Inox,Seco,Turno_3,3710.2,182.3,0.54,40.4,58.2,122.8,42.7,17,-6.74,8590,CLP-5672F,0
PEC-84111,torno_cnc,Aco_Carbono,Semi_Sintetico,Turno_1,3217.7,210.6,3.28,117.2,57.8,124.5,51.2,82,-20.45,5114,CLP-E4B1E,1
PEC-84112,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3250.9,270.9,3.36,41.6,90.9,119.0,54.8,108,-17.66,4834,CLP-394F3,1
PEC-84113,Torno_CNC,Aco_Carbono,Sintetico,Turno_3,4151.3,169.0,2.99,114.6,62.1,128.0,46.5,85,-26.8,1140,CLP-48B70,1
PEC-84114,Fresadora,Latao,Sintetico,Turno_2,2981.9,231.3,1.54,17.7,57.3,133.8,49.7,126,10.86,7947,CLP-56E25,1
PEC-84115,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3752.4,230.9,4.21,70.5,63.1,133.6,33.3,124,11.7,7113,CLP-C6517,1
PEC-84116,Centro_Usinagem,Aluminio,Soluvel,Turno_1,3415.9,298.1,4.0,49.4,77.9,126.9,56.1,110,-10.37,3665,CLP-BC4BB,1
PEC-84117, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_3,2942.6,284.6,2.56,64.9,73.6,119.9,40.7,99,-8.53,5562,CLP-672E5,1
PEC-84118,Torno_CNC,Aco_Carbono,Soluvel,Turno_2,2607.9,165.8,4.46,48.4,63.5,126.7,38.1,102,4.84,3546,CLP-B9277,1
PEC-84119,Fresadora,Aco_Carbono,Soluvel,Turno_2,2735.1,215.3,1.69,27.9,72.3,137.9,52.1,89,-17.7,2640,CLP-6EC09,1
PEC-84120,Torno_CNC,Aco_Inox,Sintetico,Turno_2,3708.8,215.5,2.46,45.6,68.0,117.7,41.9,13,-13.64,7108,CLP-5DBAD,1
PEC-84121,torno_cnc,Aluminio,Seco,Turno_3,3980.5,239.2,4.21,99.1,63.3,115.9,39.4,143,2.78,2561,CLP-4A697,1
PEC-84122,Fresadora,Aluminio,Seco,Turno_2,3241.1,195.1,2.35,23.9,61.4,127.4,42.7,74,12.52,9957,CLP-A8ABA,1
PEC-84123,Centro_Usinagem,Latao,Sintetico,Turno_1,3264.7,272.6,2.38,111.1,66.8,131.1,35.3,71,-5.34,6456,CLP-9EA8D,1
PEC-84124,Fresadora,Aco_Inox,Sintetico,Turno_2,3549.4,215.3,0.82,6.8,60.0,118.5,39.4,120,-24.42,2348,CLP-8736C,0
PEC-84125,Fresadora,Latao,Soluvel,Turno_2,,279.4,1.35,5.5,65.8,126.8,53.2,107,-1.41,9246,CLP-C30ED,0
PEC-84126,Fresadora,Aco_Inox,Sintetico,Turno_1,,249.9,1.13,,64.4,107.4,54.3,88,-5.09,9249,CLP-74F77,1
PEC-84127,Celula_Robotica,Latao,Soluvel,Turno_3,,201.3,2.76,71.1,47.6,119.8,45.5,13,-9.21,1744,CLP-553A8,1
PEC-84128,Torno_CNC,Aluminio,Soluvel,Turno_1,3261.0,319.4,1.77,15.0,58.6,143.3,39.6,63,5.47,9459,CLP-A56B5,1
PEC-84129,Torno_CNC,Aluminio,Sintetico,Turno_2,2885.4,320.9,0.81,46.4,61.9,129.1,48.3,135,2.52,3470,CLP-4C624,1
PEC-84130,Torno_CNC,Aluminio,Soluvel,Turno_1,2774.6,264.5,2.54,32.7,87.3,110.3,29.8,70,-23.85,1034,CLP-32342,1
PEC-84131,Torno_CNC,Aco_Inox,Soluvel,Turno_1,1778.4,238.0,3.18,,63.1,112.3,54.4,165,-16.84,4957,CLP-7843B,1
PEC-84132,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,3755.4,197.2,3.45,16.8,68.3,101.3,44.4,26,3.75,4377,CLP-5E384,1
PEC-84133,Fresadora,Aco_Inox,Soluvel,Turno_3,3134.0,303.6,3.85,7.7,90.8,144.4,36.7,47,2.67,3791,CLP-B85FD,1
PEC-84134,torno_cnc,Aco_Inox,Soluvel,Turno_2,3019.8,291.1,2.43,31.9,46.0,105.1,56.9,145,3.2,4199,CLP-E1910,1
PEC-84135,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2321.7,209.3,2.06,25.9,46.6,82.1,45.3,75,0.06,3492,CLP-4334E,0
PEC-84136,Fresadora,Aco_Carbono,Soluvel,Turno_2,2911.9,215.7,3.24,17.0,55.7,98.9,41.6,22,2.65,8292,CLP-E4AF9,0
PEC-84137,Torno_CNC,Aluminio,Soluvel,Turno_1,2852.7,272.8,0.55,128.2,61.0,120.8,61.4,39,-3.83,6228,CLP-B02F4,1
PEC-84138,Fresadora,Aco_Inox,Semi_Sintetico,Turno_1,2842.4,191.2,3.03,64.7,62.2,109.2,40.8,95,5.28,4481,CLP-1D263,1
PEC-84139,torno_cnc,Aco_Carbono,Soluvel,Turno_1,3349.8,218.7,2.12,31.1,58.9,121.9,51.0,121,-16.7,5848,CLP-42141,1
PEC-84140,Torno_CNC,Aluminio,Semi_Sintetico,Turno_1,3255.0,198.0,2.31,30.8,50.2,125.1,50.5,105,-8.47,4670,CLP-3287C,0
PEC-84141,Torno_CNC,Latao,Soluvel,Turno_2,2587.4,199.6,1.69,12.5,76.7,110.6,38.2,114,4.01,1130,CLP-EA372,1
PEC-84142,Torno_CNC,Aluminio,Soluvel,Turno_2,2616.0,214.0,1.01,41.7,59.6,106.2,43.9,99,24.46,3567,CLP-49C0C,0
PEC-84143,Centro_Usinagem,Aco_Inox,Sintetico,Turno_1,2615.1,295.3,2.11,112.5,79.2,133.7,43.0,122,-11.41,6856,CLP-3C781,1
PEC-84144,Centro_Usinagem,Aluminio,Sintetico,Turno_3,,162.3,1.73,85.0,52.8,124.5,30.9,169,-21.87,2585,CLP-67D68,1
PEC-84145,Fresadora,Aluminio,Sintetico,Turno_1,3871.7,271.7,4.34,8.1,88.5,79.9,29.3,99,-6.05,4120,CLP-B405F,1
PEC-84146,Torno_CNC,Aco_Inox,Seco,Turno_3,2816.5,262.9,4.27,6.9,45.0,96.9,27.6,46,-0.76,3450,CLP-971AA,1
PEC-84147, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,2310.5,298.4,3.08,,64.8,93.1,41.4,29,-8.02,4727,CLP-19EED,1
PEC-84148,Fresadora,Aco_Inox,Soluvel,Turno_1,3257.6,262.9,4.11,,53.0,117.6,37.1,148,18.66,7118,CLP-7A398,1
PEC-84149,Fresadora,Aco_Inox,Semi_Sintetico,Turno_3,3221.1,231.1,3.51,33.0,65.4,123.0,37.5,69,-4.66,2022,CLP-539FB,1
PEC-84150,Torno_CNC,Aluminio,Soluvel,Turno_1,3342.6,209.2,1.88,,53.2,117.4,41.6,112,-4.49,5327,CLP-AAB09,1
PEC-84151,Torno_CNC,Aluminio,Soluvel,Turno_2,3533.6,299.5,2.92,69.9,39.3,110.6,45.0,28,11.96,5619,CLP-AFBC4,1
PEC-84152,Fresadora,Aco_Inox,Soluvel,Turno_1,3403.3,274.8,1.38,9.4,55.6,135.3,42.5,159,9.46,9447,CLP-66C5B,1
PEC-84153, TORNO_CNC ,Aluminio,Sintetico,Turno_2,2697.6,225.3,3.25,41.1,84.2,124.8,39.4,64,25.29,3299,CLP-DCD5B,1
PEC-84154,Torno_CNC,Aluminio,Soluvel,Turno_2,3332.3,295.4,0.68,,53.0,106.3,60.4,92,-8.14,9142,CLP-BC6DA,1
PEC-84155,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3584.2,227.7,3.83,11.0,71.1,107.3,43.4,27,6.22,2412,CLP-259F2,1
PEC-84156,torno_cnc,Aco_Inox,Soluvel,Turno_1,2874.2,250.0,2.83,30.1,65.1,108.6,53.0,154,6.04,4246,CLP-CF51D,1
PEC-84157,Centro_Usinagem,Aco_Inox,Sintetico,Turno_2,3335.0,219.8,0.73,6.6,59.5,114.8,35.1,50,18.41,4592,CLP-66DC7,1
PEC-84158,Celula_Robotica,Aco_Inox,Soluvel,Turno_1,2951.2,276.7,3.99,12.6,89.5,120.5,55.7,27,-6.56,5374,CLP-4214B,1
PEC-84159,torno_cnc,Aco_Inox,Soluvel,Turno_1,4098.3,200.3,4.01,10.1,61.2,126.2,40.6,92,21.94,8230,CLP-E075D,1
PEC-84160,torno_cnc,Aco_Inox,Sintetico,Turno_2,2602.9,235.1,3.91,6.4,67.0,107.7,67.4,166,13.85,1390,CLP-4F710,1
PEC-84161,Torno_CNC,Aluminio,Seco,Turno_3,3720.2,217.3,3.6,128.9,66.0,99.7,34.5,127,16.59,4953,CLP-C2AE9,1
PEC-84162,torno_cnc,Aluminio,Sintetico,Turno_1,2448.1,263.2,3.21,25.9,83.9,125.9,36.5,147,-8.99,6585,CLP-B9143,1
PEC-84163, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_1,4006.9,269.4,2.09,73.5,47.0,132.4,43.5,135,-0.53,6686,CLP-5955C,1
PEC-84164,Fresadora,Aco_Inox,Soluvel,Turno_3,2686.3,194.8,1.05,20.5,91.9,145.7,42.2,169,-2.79,2490,CLP-2AEEF,1
PEC-84165, TORNO_CNC ,Aluminio,Soluvel,Turno_1,3285.4,270.3,1.66,6.5,83.2,126.1,35.6,117,-16.42,1925,CLP-A67AE,1
PEC-84166,Torno_CNC,Aco_Carbono,Soluvel,Turno_2,2466.9,176.2,1.89,46.6,69.8,109.1,56.8,8,3.76,3413,CLP-2ACF1,1
PEC-84167,Torno_CNC,Aco_Carbono,Semi_Sintetico,Turno_3,2592.5,359.6,1.93,6.4,72.4,129.2,56.0,148,2.83,1946,CLP-4D8A5,1
PEC-84168,Torno_CNC,Aluminio,Soluvel,Turno_3,,224.4,2.76,33.2,62.3,117.7,42.3,23,2.4,9301,CLP-B908E,1
PEC-84169,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,3662.7,302.5,1.33,10.2,66.8,99.8,53.1,76,-0.2,1338,CLP-8D4C9,1
PEC-84170,Torno_CNC,Aco_Inox,Seco,Turno_1,3307.7,260.1,1.26,43.9,70.0,119.3,56.4,105,-0.4,9532,CLP-AB45E,1
PEC-84171,Celula_Robotica,Aco_Carbono,Soluvel,Turno_1,3533.5,262.1,3.37,83.1,54.1,124.2,44.9,156,1.42,9840,CLP-3780C,1
PEC-84172, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,3670.2,191.7,0.53,114.1,83.2,141.5,39.6,151,-0.18,8838,CLP-9E50F,1
PEC-84173,torno_cnc,Latao,Soluvel,Turno_3,2892.1,292.2,1.1,31.3,67.7,121.1,55.3,178,-11.17,3308,CLP-5640A,1
PEC-84174,Centro_Usinagem,Aluminio,Soluvel,Turno_1,2570.5,252.4,2.24,31.6,66.7,107.8,54.0,149,-0.52,8612,CLP-60277,1
PEC-84175,Celula_Robotica,Aluminio,Soluvel,Turno_2,3193.8,273.5,1.1,6.4,54.6,91.7,35.0,25,1.87,6213,CLP-9FAF6,0
PEC-84176,torno_cnc,Aco_Inox,Semi_Sintetico,Turno_3,2940.3,245.5,4.34,56.4,79.0,101.6,56.3,33,-20.14,3394,CLP-C28FC,1
PEC-84177,Centro_Usinagem,Aluminio,Soluvel,Turno_1,3374.9,256.5,3.18,114.5,64.4,105.4,36.8,73,-15.26,4804,CLP-F380E,1
PEC-84178,Torno_CNC,Aluminio,Soluvel,Turno_1,3446.6,205.6,2.23,25.2,58.7,145.0,48.0,105,-20.77,7323,CLP-A2D8E,1
PEC-84179,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2893.3,242.4,0.95,60.2,52.0,117.1,38.5,58,-4.55,7585,CLP-93076,1
PEC-84180, TORNO_CNC ,Aco_Inox,Seco,Turno_2,3516.8,229.0,2.04,60.9,63.1,118.7,46.3,176,-2.37,9912,CLP-56EBE,1
PEC-84181,Fresadora,Aco_Carbono,Sintetico,Turno_3,3494.4,214.7,3.1,58.9,51.0,136.5,45.9,65,-14.5,2396,CLP-873FA,1
PEC-84182,Fresadora,Aluminio,Seco,Turno_3,3525.5,256.7,4.38,54.8,69.1,129.0,62.9,89,20.48,1528,CLP-63BC2,1
PEC-84183,Torno_CNC,Aluminio,Seco,Turno_1,3016.5,268.2,2.39,13.5,74.3,116.1,32.0,160,-51.71,5070,CLP-8BC99,1
PEC-84184,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3551.0,262.5,3.27,53.7,60.3,137.2,38.8,107,2.12,6239,CLP-CC8BA,1
PEC-84185,Fresadora,Aco_Carbono,Soluvel,Turno_2,3434.0,244.9,1.28,10.5,67.8,109.7,41.3,142,-23.32,5856,CLP-5C041,1
PEC-84186,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3488.1,270.6,2.99,48.6,79.6,124.3,47.6,174,-10.36,9823,CLP-B0DB8,1
PEC-84187,torno_cnc,Aluminio,Soluvel,Turno_2,3955.0,262.1,1.46,5.1,62.9,101.2,42.5,85,-2.37,3879,CLP-89FE4,0
PEC-84188,Fresadora,Aluminio,Sintetico,Turno_2,3347.5,254.9,1.29,92.9,63.7,123.9,27.4,67,-17.83,6638,CLP-F23F4,1
PEC-84189,Fresadora,Aluminio,Soluvel,Turno_2,2926.9,258.3,2.54,66.5,65.1,135.3,50.9,100,-1.08,6693,CLP-E9D17,1
PEC-84190,Fresadora,Aluminio,Soluvel,Turno_1,2700.3,309.2,1.35,45.2,59.7,133.1,55.7,106,-22.66,1101,CLP-7E072,1
PEC-84191,Centro_Usinagem,Aco_Inox,Sintetico,Turno_2,3707.6,189.7,3.39,8.5,60.8,133.5,48.5,17,-2.93,6907,CLP-80225,1
PEC-84192, TORNO_CNC ,Latao,Sintetico,Turno_3,3360.8,234.1,4.25,66.0,55.8,163.3,41.3,111,-11.45,9763,CLP-D0ECE,1
PEC-84193,Fresadora,Aluminio,Sintetico,Turno_1,3951.5,266.9,2.07,77.8,70.2,116.0,46.6,167,24.66,4306,CLP-911D7,1
PEC-84194,Fresadora,Aco_Inox,Soluvel,Turno_2,2286.7,170.9,1.79,45.8,64.1,106.4,35.3,52,13.6,1298,CLP-7B945,1
PEC-84195,Torno_CNC,Aluminio,Semi_Sintetico,Turno_1,3609.8,319.1,1.2,135.4,72.2,126.8,53.5,55,11.7,5148,CLP-B3A39,1
PEC-84196,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,3082.5,262.7,2.06,8.4,77.3,106.8,49.0,95,22.37,3440,CLP-30685,0
PEC-84197,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3040.9,297.8,2.74,48.2,52.4,103.0,40.7,115,-17.24,9185,CLP-1CDBB,1
PEC-84198, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_2,2855.8,306.0,1.99,31.0,55.0,116.2,45.7,68,-10.29,9089,CLP-25475,1
PEC-84199,Fresadora,Aluminio,Seco,Turno_3,3604.8,270.6,2.99,10.5,73.3,149.7,53.3,128,15.81,6442,CLP-7EDE6,1
PEC-84200,Centro_Usinagem,Aco_Inox,Soluvel,Turno_1,3476.1,138.4,3.15,,61.9,130.3,54.3,19,-3.67,3518,CLP-D6C48,1
PEC-84201,Torno_CNC,Aco_Carbono,Soluvel,Turno_2,2685.9,257.4,0.89,61.2,66.0,125.7,44.4,155,3.19,4306,CLP-D7114,1
PEC-84202,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3274.2,260.6,3.29,11.3,66.0,94.9,62.2,18,-1.15,9596,CLP-E634F,1
PEC-84203,Celula_Robotica,Aco_Carbono,Soluvel,Turno_3,3517.8,195.7,4.1,60.2,53.6,110.7,55.9,103,15.84,8914,CLP-4BF6C,1
PEC-84204,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,3280.1,160.5,0.61,8.4,71.1,141.5,49.2,106,1.59,7562,CLP-E3070,1
PEC-84205, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,3698.5,273.1,2.71,36.3,68.0,116.0,41.8,53,-5.97,9865,CLP-A1A08,1
PEC-84206,torno_cnc,Aco_Carbono,Semi_Sintetico,Turno_1,3069.5,187.5,2.92,61.1,52.9,152.9,42.1,14,14.36,7908,CLP-347F4,0
PEC-84207,torno_cnc,Aluminio,Sintetico,Turno_1,2185.5,353.1,3.34,10.5,63.0,126.7,46.6,133,-15.96,3004,CLP-98320,1
PEC-84208,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3284.0,263.2,2.04,34.7,63.7,117.7,44.1,87,-9.01,2602,CLP-A5DF0,1
PEC-84209,Torno_CNC,Aco_Inox,Soluvel,Turno_3,3281.3,317.6,3.77,24.4,74.0,115.3,58.6,37,-21.15,5037,CLP-A2CF3,1
PEC-84210,Torno_CNC,Aluminio,Soluvel,Turno_1,3340.0,251.6,2.66,37.7,79.1,119.0,37.5,42,-1.51,9554,CLP-3797D,1
PEC-84211,torno_cnc,Aluminio,Soluvel,Turno_1,3698.1,287.6,2.14,,64.9,98.2,49.0,48,7.37,3277,CLP-60230,1
PEC-84212,torno_cnc,Latao,Soluvel,Turno_1,2321.4,252.7,3.38,15.1,44.8,134.6,29.0,154,-5.13,2261,CLP-B933A,1
PEC-84213,Torno_CNC,Latao,Soluvel,Turno_1,3092.7,300.3,4.21,15.2,73.7,126.6,48.0,75,-9.8,7764,CLP-59A7A,1
PEC-84214,Fresadora,Aluminio,Semi_Sintetico,Turno_1,,148.1,3.75,75.0,91.4,116.2,52.0,27,-17.08,2838,CLP-28BCB,1
PEC-84215,Centro_Usinagem,Aluminio,Soluvel,Turno_2,2656.4,294.4,4.22,11.0,73.6,118.3,56.5,103,5.66,7018,CLP-B82A3,1
PEC-84216,Torno_CNC,Aluminio,Semi_Sintetico,Turno_1,,283.4,1.56,9.6,61.7,132.1,40.3,42,3.48,3178,CLP-23888,0
PEC-84217, TORNO_CNC ,Aluminio,Soluvel,Turno_2,3515.8,242.3,0.97,8.6,69.8,150.4,39.3,103,6.81,6283,CLP-AD640,1
PEC-84218,Fresadora,Aco_Inox,Semi_Sintetico,Turno_1,3335.4,229.5,2.64,7.7,74.6,143.0,53.2,37,-7.85,8475,CLP-56320,1
PEC-84219,Torno_CNC,Aco_Inox,Seco,Turno_2,2890.6,235.0,0.68,5.5,66.4,122.8,54.6,110,27.99,1338,CLP-611AA,1
PEC-84220,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3134.5,264.1,3.2,11.1,80.8,107.7,43.2,156,-9.33,6327,CLP-40982,1
PEC-84221,Fresadora,Aco_Inox,Semi_Sintetico,Turno_1,3618.5,310.7,1.46,12.5,51.4,97.0,29.3,169,8.37,3249,CLP-8FB5F,1
PEC-84222,Centro_Usinagem,Aco_Inox,Sintetico,Turno_1,3507.4,223.3,2.32,16.0,60.2,121.8,36.5,62,2.29,8840,CLP-9E7D9,0
PEC-84223,Centro_Usinagem,Aluminio,Semi_Sintetico,Turno_1,2951.3,164.9,3.12,9.6,70.5,108.3,44.3,69,-0.26,9519,CLP-294DB,1
PEC-84224,torno_cnc,Aco_Carbono,Sintetico,Turno_1,2922.1,374.2,2.43,8.5,73.4,122.3,33.7,161,-10.64,6084,CLP-CD284,1
PEC-84225,Fresadora,Aluminio,Soluvel,Turno_2,2427.6,283.6,1.44,32.3,58.4,124.4,50.8,159,-23.93,4489,CLP-76ED3,1
PEC-84226, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,3006.8,230.4,4.02,49.4,59.6,130.8,38.8,116,-16.05,7820,CLP-821C7,1
PEC-84227,Fresadora,Aco_Inox,Soluvel,Turno_2,2418.9,309.4,3.56,39.8,57.0,102.4,44.4,56,-4.37,3186,CLP-6DD9B,0
PEC-84228, TORNO_CNC ,Aluminio,Sintetico,Turno_1,4130.2,296.7,2.9,33.5,56.1,106.7,53.8,7,24.74,3866,CLP-D8177,1
PEC-84229,Torno_CNC,Aco_Inox,Seco,Turno_1,2815.2,274.6,3.29,25.3,71.2,115.3,47.9,122,1.14,1508,CLP-40E22,1
PEC-84230,Fresadora,Aluminio,Sintetico,Turno_1,3699.0,226.1,2.16,40.2,64.5,123.9,60.6,57,-4.07,7410,CLP-6603E,1
PEC-84231,torno_cnc,Latao,Soluvel,Turno_2,4018.1,283.4,2.0,86.3,80.6,123.0,56.2,34,4.27,9679,CLP-39ADF,1
PEC-84232, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_2,3297.3,304.5,1.14,39.6,51.9,158.7,36.7,67,-3.98,5977,CLP-23D08,1
PEC-84233,Centro_Usinagem,Aco_Inox,Semi_Sintetico,Turno_1,3155.0,164.0,3.71,7.2,63.1,86.1,49.7,88,11.37,8190,CLP-99685,1
PEC-84234,Torno_CNC,Aluminio,Soluvel,Turno_3,2604.9,261.2,2.02,34.6,73.8,136.7,46.2,174,32.42,9243,CLP-B6FE3,1
PEC-84235,Torno_CNC,Latao,Soluvel,Turno_1,2972.9,264.9,3.27,31.0,69.1,135.9,54.5,156,-20.48,8267,CLP-1EBE7,1
PEC-84236,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3921.8,263.3,1.7,26.1,51.8,106.3,49.2,45,3.01,9223,CLP-51143,1
PEC-84237,Fresadora,Aco_Carbono,Semi_Sintetico,Turno_1,3358.1,252.3,3.68,34.4,78.8,112.9,41.0,96,-3.09,5846,CLP-AE6A1,1
PEC-84238,Fresadora,Aco_Inox,Semi_Sintetico,Turno_3,3212.8,309.3,0.92,44.1,66.2,146.4,48.8,135,-2.06,1840,CLP-5E122,1
PEC-84239,Torno_CNC,Latao,Soluvel,Turno_1,3790.5,239.4,3.0,6.3,88.0,110.7,42.0,46,22.0,7963,CLP-1CC4E,1
PEC-84240,Fresadora,Aco_Inox,Soluvel,Turno_3,3513.3,249.9,3.73,27.9,63.4,110.9,39.8,137,-0.5,4171,CLP-7E41F,1
PEC-84241, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_1,3133.5,265.8,3.14,64.5,78.9,121.8,44.1,15,-30.12,3780,CLP-1975A,1
PEC-84242,Fresadora,Aco_Carbono,Seco,Turno_1,3297.3,241.1,3.28,31.5,60.7,127.7,47.0,9,19.62,3868,CLP-DDAA9,0
PEC-84243, TORNO_CNC ,Latao,Semi_Sintetico,Turno_1,2854.4,180.7,2.6,7.5,62.2,135.0,55.4,162,15.12,8841,CLP-D928F,1
PEC-84244, TORNO_CNC ,Aco_Inox,Sintetico,Turno_3,2947.5,260.7,2.74,57.2,70.9,135.6,41.0,57,-6.38,8993,CLP-C1239,1
PEC-84245,Celula_Robotica,Aco_Inox,Soluvel,Turno_3,3107.2,261.3,0.76,104.3,44.6,131.7,29.7,132,-0.84,5033,CLP-A2016,1
PEC-84246,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3450.9,231.7,1.5,71.8,40.8,91.4,43.4,38,-14.8,2716,CLP-795A1,1
PEC-84247,Torno_CNC,Aco_Inox,Soluvel,Turno_2,2638.7,243.4,3.39,20.8,56.9,119.4,47.1,14,17.49,5692,CLP-28BAD,1
