idade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,valor_parcela,comprometimento_renda,tipo_vinculo_CLT,tipo_vinculo_ESTUDANTE,tipo_vinculo_PJ,tipo_vinculo_SERVIDOR_PUBLICO,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viuvo,escolaridade_Medio,escolaridade_Pos_Graduacao,escolaridade_Superior
53.1,4621.72,34682.68,24,690.9,2,0,1445.1116666666667,0.3126783239875811,True,False,False,False,False,True,False,False,False,True
28.8,1552.04,3913.92,36,782.5,3,0,108.72,0.07004974053471727,True,False,False,False,False,False,False,False,False,True
40.8,4435.28,24192.88,48,572.2,1,0,504.0183333333334,0.11363844722248628,True,False,False,False,False,True,False,False,False,True
38.7,7536.86,16743.78,48,990.0,0,1,348.82874999999996,0.04628303425261576,True,False,False,False,True,False,False,True,False,False
25.8,4546.37,27746.72,36,348.6,2,0,770.7422222222223,0.1695291453460521,False,False,False,False,False,True,False,False,True,False
42.3,4817.83,33916.41,24,538.7,2,0,1413.1837500000001,0.2933237052919599,True,False,False,False,False,False,False,False,False,True
37.9,1612.09,22797.88,24,642.8,3,0,949.9116666666667,0.5892423256606291,False,False,True,False,False,False,False,True,False,False
26.8,2782.02,24237.56,12,381.0,0,1,2019.7966666666669,0.7260180226621256,True,False,False,False,False,True,False,True,False,False
37.2,4674.54,23717.05,24,843.0,1,0,988.2104166666667,0.21140270797824806,False,False,False,False,False,False,False,False,False,True
33.9,5451.96,34181.35,24,608.4,4,0,1424.2229166666666,0.26123135790694596,True,False,False,False,True,False,False,True,False,False
41.1,12567.98,14177.49,12,603.9,3,1,1181.4575,0.09400536116861631,False,False,False,True,False,False,False,False,False,True
49.6,3369.49,15044.52,12,734.0,1,2,1253.71,0.3720770788099176,True,False,False,False,False,False,True,True,False,False
37.9,8456.23,30876.95,36,467.9,3,1,857.6930555555556,0.10142735646278331,True,False,False,False,False,False,False,False,False,True
41.3,2614.5,29673.06,24,605.3,1,1,1236.3775,0.47289252066210546,False,False,False,False,False,False,False,True,False,False
50.8,8083.59,13574.86,48,592.0,0,4,282.80958333333336,0.034985641649746824,False,False,True,False,False,False,False,True,False,False
48.6,9048.54,13742.4,12,623.3,1,1,1145.2,0.12656185403771011,True,False,False,False,False,False,False,True,False,False
18.9,4053.05,34833.35,48,625.7,4,3,725.6947916666667,0.17904905931981496,True,False,False,False,False,False,True,False,False,True
39.7,3166.01,27540.71,36,618.4,1,1,765.0197222222222,0.2416352822024786,False,False,True,False,False,True,False,False,True,False
36.1,4264.07,20894.66,36,599.2,2,0,580.4072222222222,0.12949295926816135,True,False,False,False,False,True,False,False,True,False
40.0,2734.74,19056.33,24,493.1,3,0,794.0137500000001,0.2903434136687824,False,False,False,False,False,False,True,True,False,False
42.2,2738.63,20370.96,36,637.5,2,3,565.86,0.2066215582001893,True,False,False,False,False,False,False,True,False,False
34.6,4054.99,26609.46,12,506.1,1,0,2217.455,0.5468459834750616,False,True,False,False,True,False,False,False,False,True
47.0,1481.56,24268.28,12,552.9,1,0,2022.3566666666666,1.365018394811201,False,False,False,False,True,False,False,True,False,False
45.2,3991.94,30069.82,60,668.8,4,0,501.16366666666664,0.1255438872856876,False,False,False,True,False,True,False,False,True,False
23.3,8456.04,7182.94,12,597.4,5,3,598.5783333333333,0.07078707440190236,True,False,False,False,False,True,False,False,False,True
43.1,9016.33,9174.76,12,590.2,3,2,764.5633333333334,0.08479762081527153,False,True,False,False,False,True,False,False,False,True
39.3,6792.22,5105.56,60,600.8,5,0,85.09266666666667,0.012527960893697064,False,False,True,False,False,True,False,False,True,False
32.6,4264.07,29424.76,24,745.8,3,1,1226.0316666666665,0.12949295926816135,True,False,False,False,False,False,False,False,False,True
41.8,5322.88,21092.99,24,813.5,1,0,878.8745833333334,0.1651126047707646,True,False,False,False,False,True,False,False,False,True
42.1,7681.06,28718.53,24,562.7,1,1,1196.6054166666665,0.15578649497709973,True,False,False,False,False,False,False,False,False,False
32.0,2256.79,17106.72,24,613.3,1,0,712.7800000000001,0.3158379808673471,False,False,False,True,False,False,False,False,False,False
60.6,4264.07,25920.73,36,607.9,3,2,720.0202777777778,0.12949295926816135,False,False,False,False,False,False,False,False,False,True
53.2,7662.15,11398.14,12,702.5,2,0,949.8449999999999,0.12396585798507487,True,False,False,False,False,True,False,False,False,True
28.0,3546.49,13642.6,24,402.1,5,1,568.4416666666667,0.16028288957922843,True,False,False,False,False,False,True,False,False,True
29.4,2829.35,14587.46,24,701.1,2,2,607.8108333333333,0.21482348637853163,True,False,False,False,False,False,False,True,False,False
41.0,4548.25,19126.85,12,589.6,1,0,1593.9041666666665,0.35044339320886775,False,False,False,False,False,True,False,True,False,False
43.6,3348.74,19403.99,60,872.6,3,0,323.39983333333333,0.09657358659304618,False,False,False,False,False,False,False,True,False,False
36.6,3201.94,27541.36,12,512.6,2,0,2295.1133333333332,0.7167883614825542,False,False,False,False,False,True,False,True,False,False
35.6,12677.6,4102.87,24,623.3,2,1,170.95291666666665,0.013484643507589782,False,False,False,True,False,True,False,True,False,False
21.7,10710.86,15559.77,48,734.5,1,3,324.161875,0.03026478496566589,True,False,False,False,False,False,False,False,False,False
41.3,4719.15,34830.04,36,645.4,0,0,967.5011111111112,0.20501596877847741,False,False,False,False,False,False,False,True,False,False
44.9,2269.05,20763.94,12,494.5,2,0,1730.3283333333331,0.7625783150250324,True,False,False,False,False,False,True,True,False,False
34.1,1780.02,14384.84,24,841.0,1,0,599.3683333333333,0.3367199975090917,False,False,True,False,False,False,False,False,False,True
56.3,4264.07,23750.75,36,623.3,4,0,659.7430555555555,0.12949295926816135,True,False,False,False,False,True,False,True,False,False
42.5,13965.25,33990.2,60,667.7,6,0,566.5033333333333,0.04056521243283731,False,False,False,False,False,True,False,False,False,False
48.4,4264.07,28875.98,36,591.4,1,2,802.1105555555555,0.12949295926816135,True,False,False,False,True,False,False,True,False,False
57.8,6915.97,18058.13,36,630.7,1,1,501.61472222222227,0.07252991575974492,False,False,False,True,True,False,False,False,False,True
38.7,1950.65,30465.44,24,749.4,3,1,1269.3933333333332,0.6507540188274642,True,False,False,False,False,True,False,False,False,False
41.7,1661.51,2321.12,24,725.9,2,2,96.71333333333332,0.05820809549822292,True,False,False,False,False,False,False,False,False,True
50.4,5206.02,20725.5,60,590.9,0,0,345.425,0.06635107036401883,True,False,False,False,False,False,False,False,False,True
37.2,1491.88,3836.98,24,384.2,1,2,159.87416666666667,0.10716288548344223,True,False,False,False,False,True,False,False,False,True
28.4,3417.52,10596.09,48,845.0,2,0,220.751875,0.06459417190069357,False,False,False,False,False,True,False,True,False,False
45.6,3362.64,16928.35,24,679.8,1,1,705.3479166666666,0.2097601630174699,False,False,True,False,False,False,False,False,False,True
59.8,4264.07,28362.07,24,538.7,6,0,1181.7529166666666,0.12949295926816135,False,False,False,False,False,True,False,False,True,False
39.9,1585.58,22046.79,24,965.2,1,1,918.61625,0.5793566040227766,True,False,False,False,False,False,False,True,False,False
43.8,9434.38,5593.09,36,629.9,1,1,155.3636111111111,0.016467813565537216,True,False,False,False,False,True,False,True,False,False
31.3,3115.03,28972.43,60,574.6,2,0,482.8738333333333,0.1550141834214089,True,False,False,False,False,True,False,True,False,False
36.2,4917.07,8664.05,36,707.3,4,2,240.66805555555553,0.04894541974511271,True,False,False,False,False,True,False,True,False,False
35.6,5741.26,21734.61,60,601.6,2,0,362.2435,0.0630947735112244,False,False,False,False,False,True,False,True,False,False
57.4,3521.31,29667.17,60,777.7,0,2,494.45283333333333,0.14041729695174818,False,False,True,False,False,True,False,False,False,True
47.7,2730.2,33361.07,12,684.5,5,2,2780.0891666666666,1.0182730776074778,False,False,False,False,False,False,False,False,False,True
30.0,4264.07,22545.5,24,628.8,1,2,939.3958333333334,0.12949295926816135,False,False,True,False,False,True,False,False,False,True
53.2,1932.61,14600.69,24,609.2,3,1,608.3620833333333,0.31478781553725543,True,False,False,False,False,False,True,False,False,True
23.6,1677.79,12955.24,24,729.9,3,1,539.8016666666666,0.32173374704184027,True,False,False,False,False,False,False,False,False,True
37.0,1952.37,11648.3,24,697.1,2,3,485.3458333333333,0.2485931615664048,True,False,False,False,False,False,False,False,False,True
32.5,3682.07,16873.69,12,759.3,4,1,1406.1408333333331,0.38188867390202963,True,False,False,False,False,False,True,True,False,False
35.8,5654.91,31391.13,12,512.8,1,0,2615.9275000000002,0.4625940104040666,False,False,False,False,False,False,False,True,False,False
33.4,7862.38,18277.73,24,671.8,3,0,761.5720833333334,0.09686279248328183,False,False,False,False,False,True,False,False,False,True
23.9,10409.74,33348.71,36,419.0,1,1,926.3530555555556,0.08898906741817422,False,False,True,False,False,True,False,True,False,False
34.9,2536.81,14026.08,48,659.9,1,0,292.21,0.11518797184184872,True,False,False,False,False,False,False,False,False,True
37.9,7651.17,2570.9,24,498.6,5,0,107.12083333333334,0.01400058202775883,True,False,False,False,False,True,False,False,False,True
41.1,5134.88,21302.08,36,579.7,1,0,591.7244444444445,0.11523627490653761,False,False,False,True,False,True,False,False,True,False
27.5,9522.36,24529.05,36,613.8,1,1,681.3625,0.07155395293650528,True,False,False,False,False,True,False,True,False,False
51.2,10628.31,3927.08,12,596.4,3,1,327.25666666666666,0.03079103510894548,False,False,True,False,False,True,False,False,False,True
30.5,2785.72,18448.58,12,619.4,3,2,1537.381666666667,0.5518794642490531,True,False,False,False,False,True,False,True,False,False
42.5,6270.74,4810.52,24,639.5,1,3,200.43833333333336,0.03196406373309892,True,False,False,False,False,False,False,False,False,True
46.0,4495.13,20602.68,36,793.7,3,0,572.2966666666666,0.1273148196811924,False,False,True,False,False,True,False,True,False,False
40.3,9885.89,33296.0,12,626.7,1,1,2774.6666666666665,0.2806693847352108,True,False,False,False,False,False,False,True,False,False
42.7,14158.64,20660.58,60,688.9,3,0,344.343,0.02432034430967922,False,False,False,False,False,False,False,True,False,False
30.5,1626.9,26238.25,24,671.6,2,1,1093.2604166666667,0.6719899255927023,True,False,False,False,False,True,False,False,False,True
44.7,10606.43,32947.15,24,477.6,4,0,1372.7979166666667,0.12943072413360193,False,True,False,False,False,True,False,False,True,False
38.7,8987.69,32960.04,60,777.7,0,1,549.3340000000001,0.06112071059291019,False,False,True,False,False,True,False,False,True,False
19.6,4332.54,19066.15,36,637.9,0,2,529.6152777777778,0.12224128953347572,False,False,False,False,False,True,False,True,False,False
44.1,5174.03,20052.29,60,538.1,1,1,334.20483333333334,0.064592751237895,False,False,True,False,False,True,False,True,False,False
24.8,2970.49,15921.33,24,745.0,3,1,663.38875,0.22332636964498662,True,False,False,False,False,False,False,False,False,True
60.9,9354.42,22667.94,24,300.1,4,1,944.4975,0.10096804494456306,True,False,False,False,False,True,False,False,False,False
41.8,2592.47,19405.55,24,795.0,1,0,808.5645833333333,0.3118896574365129,False,False,False,False,False,False,False,False,False,True
38.7,2882.13,29834.92,12,716.2,1,1,2486.2433333333333,0.8626409373300038,True,False,False,False,False,True,False,False,False,True
24.3,7272.27,32015.2,24,619.5,3,0,1333.9666666666667,0.18343194969828502,True,False,False,False,False,True,False,False,False,True
50.7,7967.93,15750.45,24,479.8,2,1,656.2687500000001,0.08236376940765824,True,False,False,False,False,False,False,True,False,False
36.7,5312.25,15096.1,24,784.9,1,1,629.0041666666667,0.118406356154662,False,False,True,False,False,True,False,False,False,True
41.2,9175.6,2381.36,60,253.8,0,1,39.68933333333334,0.004325530024203108,True,False,False,False,False,True,False,True,False,False
40.3,16022.76,19655.96,48,588.6,2,2,409.49916666666667,0.025557342580872038,False,False,True,False,True,False,False,True,False,False
23.2,2080.59,7449.91,36,731.7,3,0,206.94194444444443,0.09946310587372492,False,False,True,False,False,True,False,False,False,False
60.4,6438.9,30349.56,48,488.8,2,0,632.2825,0.09819728509807998,False,False,True,False,False,False,False,False,False,True
47.6,6110.65,16527.23,60,597.2,6,1,275.4538333333333,0.045077664877313656,False,True,False,False,False,False,False,False,True,False
37.8,10936.58,21477.1,24,509.1,1,0,894.8791666666666,0.08182440633620588,True,False,False,False,False,False,False,False,False,True
26.8,11451.1,3503.89,48,623.3,1,1,72.99770833333334,0.006374733280609374,True,False,False,False,False,False,False,True,False,False
35.4,2942.03,19699.54,36,560.7,2,1,547.2094444444444,0.18599723408139007,False,False,False,False,False,True,False,True,False,False
31.9,2874.06,2214.11,36,490.6,3,0,61.50305555555556,0.02139936373686072,True,False,False,False,False,False,False,True,False,False
53.8,13103.41,22775.45,60,554.7,5,0,379.59083333333336,0.028968858720260206,True,False,False,False,False,False,False,False,False,True
40.1,4570.19,17889.29,48,542.4,0,0,372.6935416666667,0.08154880669100818,True,False,False,False,True,False,False,False,False,True
26.1,6043.06,15477.82,12,857.6,1,1,1289.8183333333334,0.2134379488535533,True,False,False,False,False,True,False,False,False,True
33.5,10383.26,30150.34,24,770.8,2,0,1256.2641666666666,0.12098937765757313,False,False,False,True,False,True,False,False,False,True
57.0,3817.26,11974.23,24,411.5,1,0,498.92625,0.13070271574191247,False,False,False,False,False,True,False,True,False,False
55.6,1405.96,15052.23,36,851.5,0,3,418.1175,0.29738932617294,True,False,False,False,True,False,False,True,False,False
33.6,1471.43,4714.97,24,443.0,2,0,196.45708333333334,0.13351439212071892,False,False,False,False,False,True,False,False,False,False
36.7,4214.38,4054.04,60,693.2,3,0,67.56733333333334,0.01603256782089125,True,False,False,False,False,False,False,True,False,False
33.1,9580.83,19991.3,24,682.1,0,0,832.9708333333333,0.08694140616876818,True,False,False,False,False,False,False,True,False,False
24.8,2705.75,6581.77,12,761.6,1,1,548.4808333333334,0.20270935278804023,True,False,False,False,False,False,False,False,False,True
26.6,11714.52,15772.27,48,766.6,3,0,328.5889583333333,0.028049715912631175,False,False,False,False,False,False,False,True,False,False
22.8,1761.19,5471.21,24,815.8,5,1,227.96708333333333,0.12943923258645632,False,False,False,False,False,False,True,False,True,False
51.1,3268.57,2316.23,48,695.8,2,0,48.25479166666667,0.01476327308854757,False,False,False,False,False,False,False,False,False,True
44.2,2555.47,31869.42,24,468.4,0,1,1327.8925,0.5196275028874238,True,False,False,False,False,True,False,False,False,True
50.3,2731.55,23642.53,24,539.7,5,1,985.1054166666667,0.36063971483599766,False,False,False,False,False,False,False,True,False,False
48.6,5935.78,28190.94,36,538.7,3,0,783.0816666666666,0.13192565515356197,True,False,False,False,False,False,False,True,False,False
45.1,4847.78,33053.65,24,545.1,2,0,1377.2354166666667,0.2840961045727541,True,False,False,False,False,True,False,False,False,True
41.3,2251.78,20548.58,60,697.4,4,2,342.47633333333334,0.15209138184565965,False,False,False,True,False,True,False,True,False,False
59.1,1504.89,11248.75,36,666.0,1,1,312.46527777777777,0.2076332992454231,False,False,False,False,False,False,False,True,False,False
36.5,4264.07,34129.05,24,699.7,2,1,1422.04375,0.12949295926816135,False,False,False,True,False,True,False,False,False,True
37.6,8172.76,23213.18,36,688.8,3,2,644.8105555555555,0.07889752724496746,False,False,False,True,True,False,False,False,False,True
50.6,19608.78,18636.9,24,622.1,4,0,776.5375,0.03960152031916238,True,False,False,False,False,False,False,False,False,True
26.9,1496.38,9836.73,60,526.7,7,0,163.94549999999998,0.10956140746627588,False,False,True,False,False,True,False,True,False,False
